speaker,content
主席沈震東議員,本席宣布會議開始！臺南市政府黃偉哲市長、方秘書長、各局處室首長、新聞媒體各位女士先生，以及本會各位同仁、電視機前關心臺南市政的好朋友，大家早安、大家好。今天是6 月17 日星期一，也是本次定期會第24 次會，上午議程為市政總質詢自由發言，每位議員質詢時間為10 分鐘，我們就不再做任何延長，首先請張世賢議員質詢，時間10 分鐘，張世賢議員請。
張世賢議員,謝謝大會主席，黃偉哲市長及率領的各局處首長，大家早安、大家好。首先我問李建裕局長，請問你有關心百姓嗎？
農業局李建裕局長,我們鄉下孩子本來就跟鄉下、農業都是結合在一起的。
張世賢議員,沒有，百姓叫苦連天，收成也不好，本來都有18 割，現在收成剩下14 割，有的都是空砲彈，你聽得懂空砲彈對吧？
農業局李建裕局長,聽得懂，空殼的。
張世賢議員,那就沒用了，如果是這樣應該要補助的，你不趕快去處理，看看要怎麼補助。你不補助，就把它懸置在那邊。我說幾遍了你知道嗎？你有記住嗎？
農業局李建裕局長,有，跟議座報告……
張世賢議員,我有記住，但沒做也沒關係，這樣對嗎？
農業局李建裕局長,不是這樣的，農糧署要等這次收成完，由專家評估後，如果收成少兩成以上，農糧署的經費就會撥入農民的戶頭了。
張世賢議員,你們要去勘查的話，也要跟那邊的農民聯絡一下，就像要被抓去槍斃時，也要知道什麼時候要被抓去槍斃，這樣也比較甘願。
農業局李建裕局長,農糧署那些專家要現場評估的地點，都會先跟公所說，看看今年要看哪一區、要收割哪一個點，大家都會先說好，他們不會自己偷偷去收割，不會這樣的。
張世賢議員,不是，因為我跟你說過好多次，也說這麼久了，但你都不曾親自到地方走走。這樣說比較快，你身為農業局長，白河、東山、後壁都是農業區，你們不曾去那邊走走看看，第4屆 第3次定期會 市政總質詢 1要去的時候也不聯絡，沒在走訪怎麼需要聯絡呢？土地地價現在又降低了，為什麼？都在覬覦百姓的土地嗎？
農業局李建裕局長,什麼價格呢？
張世賢議員,你們的主管單位公文都發出來了，公文內容提到要降，我們這裡也跟著降下來。別的地方不降，要降這邊，改天如果這邊再降的話，百姓要怎麼生活呢？
農業局李建裕局長,議座是說土地價格降低嗎，還是？
張世賢議員,不是農業區的，把它規劃成……
農業局李建裕局長,你是說國土計畫法內的規定嗎？
張世賢議員,對。
農業局李建裕局長,農一、農二。
張世賢議員,你把它規劃下去，把它擴編得這麼大，對農民而言，難道沒有很大的損失嗎？
農業局李建裕局長,現在臺南市國土計畫委員會的委員在開會討論、檢討。
張世賢議員,好，跟你說這麼多次了，我希望去瞭解一下。
農業局李建裕局長,是。
張世賢議員,市政府不要吃飽閒閒，坐在那邊翹腿捻鬍鬚，要當局長的話，也要多少擔負一些責任，請坐。市長，很久沒有跟你鬥嘴了。
黃偉哲市長,沒有，不要這樣。
張世賢議員,有好處的都沒有輪到臺南市，壞的都到這裡，關於畜產的雞舍、鴨舍、豬圈，在中北部那邊都不允許興建了，但我們這邊都同意設置，你們那天沒收到陳情書，只開了記者會而已，市長你應該很瞭解這件事情吧？
黃偉哲市長,是，臺南市比較多，一樣是農業縣市，臺南市比別人的多。但根據我們現有的自治條例，人家要申請的話，我們就要審查。
張世賢議員,第4屆 第3次定期會 市政總質詢 1市長，在此再建議你一下，不要放得這麼軟。你也知道，有時候要發動一場來這邊抗爭，說真的大家沒空還是會來，不必要這樣。
黃偉哲市長,大家辛苦了。
張世賢議員,所以我現在把這些陳情書都給你，不要把他們弄丟了。
黃偉哲市長,不會。
張世賢議員,不要把它們當作廁紙，擦一擦就弄丟了。
黃偉哲市長,不會。
張世賢議員,我拿給你。
黃偉哲市長,謝謝。
張世賢議員,5 月20 日那天我有來，但身體不太舒服。里長比較不知道怎麼處理，所以那些陳情書在記者會有給他們看而已。針對這件事情，局長你知道嗎？
農業局李建裕局長,有，如果地方要申請畜牧場的話，從公所送上來時，我們的主辦……
張世賢議員,你只是知道，但還是翹腿捻鬍鬚嗎？
農業局李建裕局長,不會這樣的，跟議座報告，地方的公所要送上來時，我們都會先打電話問公所、里長，看看地方是不是有什麼聲音，這是第一步要先知道及處理的。
張世賢議員,再跟市長說一次，雞舍、豬圈及鴨舍這些要讓他們在這邊設置嗎？這樣說比較快。
黃偉哲市長,如果民意不同意的話，我們就儘量不要讓他建置。
張世賢議員,25 日好像要再召開什麼公聽會。
