speaker,content
主席陳皇宇議員,臺南市政府黃偉哲市長、殷副秘書長、各局處首長、新聞媒體各位女士先生，以及本會各位同仁、電視機前關心臺南市政的好朋友，大家早安、大家好。今天是11月14日星期四，也是本次定期會第24次會，上午議程為市政總質詢自由發言，今日邱莉莉議長以書面質詢，每位議員質詢時間為10分鐘，我們就不再延長時間。
主席陳皇宇議員,向大會報告，市府請假的首長是方進呈秘書長因公請假，由殷世熙副秘書長代理，首先請蔡宗豪議員質詢，質詢時間10分鐘，蔡議員請。
蔡宗豪議員,謝謝主席。市長，您有一個政見叫做一里一特色，也是您對很多選民的承諾。有一句話說顧此失彼，市長您明白我的意思嗎？
黃偉哲市長,人都是這樣的，順了姑心、拂了嫂意。
蔡宗豪議員,今天要跟您說的是大臺南合併這10幾年來，當然很多地方需要建設，需要花很多錢來蓋活動中心，但是您不能忘記舊活動中心要做的改善、修繕，我很少在質詢時提到單一、個別的活動中心。
黃偉哲市長,能夠修的就不要蓋，能夠搬的就不要修。
蔡宗豪議員,市長您看這個活動中心已經斑駁不堪，局長您站起來了，我要跟您提一下。
黃偉哲市長,請問這在北區嗎？
蔡宗豪議員,這個在中西區，曾經風光一時的南寧街南門里活動中心。局長您捨得看到下營上帝廟的插座變成這樣嗎？看到舞臺破個洞嗎？您捨得看到您們的樓梯變得這麼斑駁不堪嗎？應該捨不得吧？這是提供很多民眾一起使用的地方，包括屋頂的漏水等等，里長已經講了非常久，但是得不到市府的回應，甚至中央立委說要申請補助，也久久等不到補助款下來。聽說金額也不小，因為有舞臺、天花板的修繕，您們補助一半而已，修繕了一樓，但是一樓只做一半的面積，趕快弄一弄好嗎？還包括廁所跟拉屏（拉式屏風），現在大家最注重的就是防火。
黃偉哲市長,消防安全。
蔡宗豪議員,所以我有三個要求，拉屏、活動中心的廁所，還有剛剛出現的舞臺。你看這個插頭怎麼插？拜託您們，這個活動中心從民國79年啟用到現在都還沒有完整更新，給您10秒。
民政局姜淋煌局長,謝謝議員關心，這是從81年開始的，這次報上來的經費是300、400萬，我們分兩項處理，會先處理緊急的部分。
蔡宗豪議員,我這次要求就是整個煥然更新好不好？
民政局姜淋煌局長,舞臺的部分大概需要300多萬。
蔡宗豪議員,南寧街活動中心是在舊臺南市，我要跟局長說的是，有百貨公司歲末歡聚要辦在活動中心，要借這個場地。
黃偉哲市長,百貨公司的歲末歡聚要辦在我們這邊？
蔡宗豪議員,對，想要租借這邊，但看到是這樣的場地，還會有第二次的機會嗎？我想大家心知肚明好不好。所以市長拜託，顧此失彼，希望也能照顧好我們。
黃偉哲市長,我們會盡力在最短的時間內做。
蔡宗豪議員,里長一輩子的青春都嫁乎恁兜了 。
黃偉哲市長,不要說一輩子，我們會儘量。
蔡宗豪議員,謝謝市長，局長請坐。接下來要講的是臺南市這麼多座公園，將近500多座，但是有無障礙廁所的只有38座。市長您知道這個數字嗎？您有關心過這個比例嗎？
黃偉哲市長,有關心到這個問題，但是詳細的數字也謝謝您跟公所詢問，由公所提供。
蔡宗豪議員,我覺得這個議題值得關注，因為臺南市光身障人數就將近3萬人，還不包含可能因車禍短時間需要用拐杖的，需要用無障礙空間的民眾。臺南號稱觀光城市，今年是臺南400，明年要迎接府城300年，要迎接的是不只是全臺灣的民眾，光是全臺灣有33萬位肢體障礙者，我們只有38個公園有無障礙廁所，這個比例很低。您要歡迎全臺灣的人，我都覺得不太夠，怎麼走出世界？局長，針對這些公園，可以改善的，希望您們可以趕快改善、調整。您也出國旅遊過，來臺南市住一晚，早上吃虱目魚，也可以喝牛肉湯，吃飯之前去走走，如果是身心障礙者看到廁所沒有無障礙空間，這麼不方便！
工務局陳世仁局長,跟議座報告，您剛剛講到目前我們有無障礙廁所的公園大概只有38座，目前有廁所的公園總共是83座，有廁所但沒有無障礙廁所的公園大概有45處，我們儘可能分5年增設。
蔡宗豪議員,沒有問題，但是我們要討論一下經費。市長，這兩年針對廁所、優質公廁等等的計畫，沒有包含無障礙廁所，我們的經費只花700多萬，經費方面希望您們再多多挹注，好不好？
黃偉哲市長,好，我們會再加強，也謝謝議員您提供的建議，這個本來就是我們應該做的，而且基於人權、友善城市，本來就是應該做的。
環境保護局許仁澤局長,是不是跟議座補充一下，跟中央爭取的經費已經有1億多了，所以我們會努力增加。
蔡宗豪議員,什麼時候？這個是112年到113年的資料。
工務局陳世仁局長,那是我們內部的資料。
蔡宗豪議員,1億多是120年才會下來嗎？
工務局陳世仁局長,不是，前面已經爭取了相關經費。
蔡宗豪議員,好，期待您們的改善。針對電動機車月租費的補助，大家現在都在說淨零碳排，您們補助這些外送平臺的人員月租費，預算花了大概100多萬，對不對？
工務局陳世仁局長,這個是在空氣品質不良的季節。
蔡宗豪議員,秋、冬對不對？
工務局陳世仁局長,沒錯。
蔡宗豪議員,局長，我想問一下有多少人申請？
工務局陳世仁局長,目前只有3個人。
蔡宗豪議員,只有3個人！是不是要思考一下，是這個補助吸引不了我們設定目標的人，還是別的原因嗎？還是因為剛剛推動，或是推動的力度不夠大？是不是可以放寬給更多族群，這麼多人在騎電動機車，我想淨零碳排不分您我、不分族群吧？
黃偉哲市長,您講得對，一個立意良善的政策，但是卻是這樣的補助狀況，到底是不容易申請，還是大家不知道這個資訊，我們會跟兩大外送平臺的工會合作，鼓勵他們的會員申請。
蔡宗豪議員,對，除了這個平臺的人員之外，是不是還有別的族群，比如可能是通勤族等等的，大家研議一下，因為預算都編了，謝謝局長。
工務局陳世仁局長,是。
蔡宗豪議員,最後是教育局，各議員不分黨派、不分藍綠白都很關心老師的權益，除了長期爭取的像是他們的待遇也好，還要給他們一個優良的教育空間發言。議員需要一個良好的發言環境，相對的老師在教導學生的時候也需要。小時候我聽爸媽說要尊師重道，我相信中央針對師對生的管教衝突事件，訂這些法令是希望保護學生，我明白他的立場。但是從110年通報老師欺負、體罰的案件數量是125件，今年還沒結束卻已經上升到200多件，量不斷加倍成長，這個法令到底是保護學生，還是限制老師管教學生？最後成立的案件只有幾件？關於不當管教跟體罰，隨著時代的改變，我相信體罰本來就不應該，但是不當管教有點模糊，如果遇到叛逆期的學生，要怎麼讓他們正向發展、要怎麼用愛的教育改善？
教育局鄭新輝局長,其實分不同的年齡，以教育的心理發展來看，國中生要用說理的方式，國小學生的話，或許老師臉一拉，學生大概就會很緊張，我覺得管教當然也要有一些技巧。
蔡宗豪議員,國中呢？叛逆期的學生，您要怎麼用好的管教方式，還是怎麼樣？
教育局鄭新輝局長,強壓是沒有用的。
蔡宗豪議員,對，您要給老師一個好的空間。您們在認定不當管教的標準，就是所謂的平衡，就像行政跟監督一樣，您們要給老師一個好的方向，這樣才不會影響到其他學生的受教權。這邊在場有多少都是為人父母，如果您們孩子在班上有這樣的問題學生，不要說問題學生，有影響老師教學的學生。市長，我想這件事情很重要。
教育局鄭新輝局長,我們希望是調和，現在新修訂的方向就是要調和。
蔡宗豪議員,對，您身為局長，也是為人師表，站在老師的立場，一起為臺南教育努力好不好，謝謝。
教育局鄭新輝局長,支持老師。
主席陳皇宇議員,謝謝蔡宗豪議員，接下來請周麗津議員質詢，時間10分鐘，周議員請。
周麗津議員,謝謝主席。市長，班班有冷氣、班班喝鮮乳的國家政策是很好的，從孩子的學習環境至孩子的營養狀況，這兩個政策我都很稱讚。
黃偉哲市長,報告議員，還有生生有平板。
周麗津議員,臺南市有220所國小，將近有9萬個孩子，我想知道班班喝鮮乳現階段的媒合狀況如何？
教育局鄭新輝局長,謝謝議座關心，市長很關心，所以我們滿早就啟動，全國應該是我們的準備度最完整，而且我們跟農業局也有適當的分工。這個政策確定之後，我們就調查了，當然一開始的時候，大家對鮮奶保鮮度是不是完備有點疑慮，所以一開始只有51校，當然也占了大概將近四分之一。我們一個月是1次，11月的時候又加入了14所學校，現在有65校，比例將近30％。廠商送到學校，到校、到班，到學生喝完，我們都有完整的SOP，各個學校就會聯絡廠商，希望他們在下課前10分鐘能送到，送到學校後，有的學校有志工，如果沒有志工的，有讓他們買保冷袋，一下課的時候，各班的鮮奶長就下樓，他們自己算一算數量就拎上去，學生先不要下課活動，要上廁所的先上廁所，等到鮮奶到了，在老師的指導之下，他們把鮮奶喝完才下課，所以這方面我們有SOP，而且也會拍成影片給各班參考。
周麗津議員,我想請問一下，目前臺南市還有多少間學校選用保久乳呢？
教育局鄭新輝局長,鮮奶占的比例大概是30％，所以大概還有70％，如果用219校來算的話，大概還有100多校。
周麗津議員,所以還有100多校選擇保久乳？
教育局鄭新輝局長,對，他們選擇保久乳。
周麗津議員,為什麼他們要選擇保久乳呢？
教育局鄭新輝局長,因為我們是以班級為單位，我們接下來會請學校透過午餐供應委員會決定。以初期來講，或許一開始突然有這樣的政策，也會有供需能否滿足的問題，但一旦成為政策，我相信會有越來越多學校願意選，學校就放心選鮮奶，整個配送我們都已經做好SOP。
周麗津議員,我看到報導提到臺北市有三個政策，因為他也知道有一些學校沒有冰箱等等的相關問題，所以他們有三個政策，我不知道臺南有沒有一些政策可以幫忙這些學校？您看他們的三個政策，可以請家長、志工、高年級的學生幫忙，或者是學校、廠商提供保冷袋。剛剛我也聽到局長說有提供保冷袋，可是並不是每間學校都有保冷袋。
教育局鄭新輝局長,只要是選鮮奶的學校，我們就會給保冷袋。
周麗津議員,目前的狀況還不是每間都有，我問過很多間學校，有的學校都還沒有保冷袋。在沒有保冷袋的狀況下，他們也不敢選擇鮮奶，因為沒有保冷袋，鮮奶放在常溫的環境下，孩子們的腸胃沒有那麼好，喝了有可能會發生狀況。中央的政策還沒有好，臺南市政府的政策要先進行，讓我們的孩子真的可以班班喝到鮮乳。
教育局鄭新輝局長,謝謝議座的關心，學校一旦有訂鮮乳，各班都至少有一個保冷袋，這個是沒有問題的，因為我們在10月初的時候就已經決定了。
周麗津議員,廠商不能提供的話，學校要提供。
教育局鄭新輝局長,廠商基本上是送的時候，每一個保冷袋裡面裝了40瓶鮮奶，到學校之後，一個班級可能有20幾個，也可能只有10幾個，我們就會分裝。所以只要有訂鮮奶的學校，我們就補助學校一班買一個保冷袋，這方面我們是有配套的。
周麗津議員,我希望別人做得到，臺南市也一定要做得到。
教育局鄭新輝局長,一定，我們是超前部署。
周麗津議員,我也看了很多訊息，嘉義已經做了15年，他們都做得到、臺北市也做得到，我希望臺南市一定要做得到，為了我們的孩子，局長，希望這方面我們要再加強一下。
教育局鄭新輝局長,是，鼓勵他們訂鮮奶。
周麗津議員,謝謝局長。接下來我想要講的是里長的慰勞金，我知道中央今年已經決定，任職滿6屆且滿65歲就可以申請慰勞金。
黃偉哲市長,要地方出錢。
周麗津議員,"對，要地方出錢，這個我知道。有一些里長也跟麗津反映，在民國81年其實臺灣已經有一個里長退職酬勞金或者是撫慰金，計算方式是10個月的里長事務費，在90年時里長事務費就已經4萬5,000元了，10個月就是45萬元。中央剛確定里長慰勞金是30萬元，在近年來物價上漲的情況下，45萬跟30萬相比的話……。市長，您剛剛也講到這是我們的市預算，我們可以可不可以幫忙這些里長？而且重點領取的條件是要當6屆里長，24年，還要65歲以上，真的是不簡單。"
黃偉哲市長,當6屆議員也不簡單，像我們的蔡秋蘭議員當6屆了，她也沒有退休金。
周麗津議員,對，可是因為里長很辛苦，里長比我們辛苦，大小事情他們都要處理。所以市長這個部分可不可以？
黃偉哲市長,我們先從有，再求精進，謝謝議員，現場的您我都沒有退休金。
周麗津議員,我知道，可是我還是需要幫這些里長爭取。
黃偉哲市長,當然，我們會努力。
