speaker,content
主席林冠維議員,會議開始，臺南市政府黃偉哲市長，方秘書長，各局處首長，新聞媒體各位女士、先生，以及本會各位同仁，電視前關心臺南市政的好朋友，大家早安、大家好！今天是10月28日星期一，也是本次定期會第12次會，上午議程爲市政總質詢。向大會報告市府請假的首長，衛生局李翠鳳局長請假，由黃文正副局長代理。今日質詢的議員為陳怡珍議員、曾之婕議員、李宗霖議員，每位議員質詢時間為50分鐘，不再延長。首先請陳怡珍議員質詢，時間50分鐘，陳議員請。
陳怡珍議員,謝謝主席。市長、所有市府一級主管、市民老闆，大家好，今天由怡珍進行市政總質詢。一開始，我今天穿在裡面的這件衣服T shirt，文化局局長，它代表的是什麼意思？
文化局謝仕淵局長,設計展的，南服計劃所發展設計的一件T shirt。
陳怡珍議員,那一天設計展的記者會，局長也有穿。局長，那件T shirt你記得是什麼意象嗎？
文化局謝仕淵局長,我那件T shirt是魚塭的意象。
陳怡珍議員,我穿的這件T shirt，你知道是什麼意象嗎？
文化局謝仕淵局長,這件是紡織的意象嗎？
陳怡珍議員,對，是紡織廠織布的意象，你知道它的材質是什麼嗎？
文化局謝仕淵局長,應該是一些機能材料，包含可能有一些是牡蠣殼或鳳梨纖維之類的，它們都是一些永續跟環保的材料。
陳怡珍議員,是，當天市長也有在現場參觀了一下，這類材質就是牡蠣殼結合寶特瓶回收紗做成的，這件科技布料非常環保永續。臺灣設計展目前在臺南盛大展出，包括在美術館二館、西市場，還有香蕉倉庫都是主要展區，包括321藝術聚落，還有愛國婦人館、臺南車站等等，都有些衛星展區，好不容易在臺南400時，有臺南設計展來臺南舉辦，歡迎市民朋友一定要去看一看。而且人潮也非常洶湧，昨天在現場時，我遇到一些市民朋友，他們說好像要排一個小時才能進去那間展館，那天我們跟市長也有進到展館，人潮可以說是非常洶湧，但也要給文化局跟市府團隊很大的肯定。猶記得在禮拜三時，市長去到現場開記者會前，那扇門的裡面跟外面是兩個世界，裡面是設計展開幕，但外面卻還在施工，現場非常的凌亂，而開展時間是在禮拜五，但我們居然在時限內把它完工，真的不簡單，終於完工並迎接臺灣設計展，所以要給市府團隊一個很大的鼓勵。我想這活動也帶來很多的觀光人潮，值得肯定！但還是要提醒，這項工程為什麼會拖到這禮拜五前才趕工完成？它其實早就應該完成，所以這件工程上還是有些延宕，雖然我們好不容易把它趕出來，然而當中最可惜的事情是如果能再更早一點完工，或許我們的攤商已經可以回來進駐，他們也可以迎接這項盛事，而且還能把臺南攤商好吃、好買的美食也一起跟大家分享，所以我覺得這項是有點美中不足的，但我還是要給市府團隊肯定。市長，你有什麼要補充的？
黃偉哲市長,我覺得你講得很對，真的很不喜歡每次都壓線，它就像小時候痛苦的回憶又被提起，好似暑假快結束而僅剩3天時再趕暑假作業，趕得很痛苦。
陳怡珍議員,是，但有寫出來還是值得鼓勵！
黃偉哲市長,當然，從結果論來講是有寫出來。
陳怡珍議員,如果沒寫出來就要被處罰。在這個週末中，臺南市總共有40場活動同時在舉辦。
黃偉哲市長,號稱40場，有大、小場，因為分布在不同地方。
陳怡珍議員,尤其是在中西區這塊地方，我們同時有舉辦……
黃偉哲市長,萬神節、萬聖趴、皮革工會，還有設計展。
陳怡珍議員,A7設計展，還有餐酒嘉年華。
黃偉哲市長,餐酒嘉年華在河樂廣場。
陳怡珍議員,市長你應該每一場都有去？
黃偉哲市長,大概都有去。
陳怡珍議員,在前往的路程上，你坐在車中的感覺是什麼？
黃偉哲市長,一肚子氣。
陳怡珍議員,所以很多的市民朋友都有這樣感觸。
黃偉哲市長,對啊。
陳怡珍議員,觀旅局好像說依照大數據，這週六、日湧入了多少人？
黃偉哲市長,星期六聽說是30萬人。
觀光旅遊局林國華局長,22個景點加起來是60萬人。
黃偉哲市長,22個景點，不是單一地區。
陳怡珍議員,加起來大概湧入了很多人，我覺得真的對於交通來講，交通局局長，這兩天你們在交通的監控上感覺怎麼樣？
交通局王銘德局長,交控中心當然是非常忙碌，隨時需要因應車流的狀況來調整號誌。
陳怡珍議員,調整有用嗎？
交通局王銘德局長,當然有用，因為我們至少知道這時候那一向有短時間的壅塞，需要比較多的綠燈來紓解處理。也跟議員報告，確實這次的活動因為散布在舊城區內，我沒有辦法做大幅度的道路管制，所以管制是最小最小的範圍，我只能管制在忠義路上。為了要讓活動排隊人潮跟停機車，其他的確實沒有辦法管制，因為都是重要的南北向跟東西向的通道，那一向管制改道的範圍非常的大。
陳怡珍議員,可能更塞，影響更大。
交通局王銘德局長,是。
陳怡珍議員,所以我想這都是未來的借鏡，但是我覺得一定要特別特別感謝警察局辛苦的同仁，第二分局的警員們真的很辛苦。
黃偉哲市長,向陳議員報告，每個路口至少有2位員警在值勤。
陳怡珍議員,真的，所以幾乎所有的員警，第二分局都出動先不用說，也有很多協勤的員警，所以市長一定要給警察局同仁一個很大的鼓勵，在二分局轄區裡面的警察，大家真的是特別辛苦。
黃偉哲市長,只有2個活動是我們辦的，如設計展跟餐酒節，其他的都是民間主辦，我當初也希望民間主辦的活動能夠稍微分散一下，但它們就堅持要在那週末舉辦。
陳怡珍議員,我想也藉這個議題跟市長討論，就如同市長講的，其實活動辦理前我們都可以預先知道它的時間，同時間就這麼多活動撞在一起，可預見的交通一定會塞爆，是不是可以預先去協調一下？不管是官方或民間，大家做一個預先協調，我想把活動分散在不同週末，一樣可以吸引更多的人來。
黃偉哲市長,好日子都是大家的，我們在跑攤的時候也都會碰到。
陳怡珍議員,是，所以這禮拜六、日跑攤時，我們在車上也很緊張，怎麼開都到不了，心裡一直覺得到不了。因為這次真的同時太多活動，也是第一次有這麼多活動同時擠在舊城區，但我想這部分也是提醒大家，未來活動前，如能知道時間的話儘量去協調，我想對大家而言，活動就可以有更好的效益，謝謝大家，請坐。接下來，一樣關心我在開議第一天就有跟市長討論過，就是臺南市帕運的選手，在其他縣市，不管是高雄市、新北市、臺中市，對我們的選手都有更好的照顧。有一張比較表，之前不管是跟局長或者是市長都有討論過，其他縣市對選手的照顧還有獎金，我們真的跟人家差了一大截，有非常非常大的努力空間，我們再看4位帕運選手，就看這一次帕運選手得獎獎金比一比，高雄市田曉雯選手可以拿到80萬元，她有出賽費、有獎金。新北市91萬元、臺中市65萬元，臺南市目前只有3萬元，而且我們是唯一沒有出賽費的。上列縣市出賽選手是有出賽費，而且平常還有訓練補助，我們是唯一沒有出賽費。當然也很謝謝當天市長在我們答詢的時候，他就肯定會來支持，並且會提升獎金。
黃偉哲市長,可以回溯到這次，因為他是第二名，第一名是5萬元，第二名是3萬元，是從過去以來都是這筆獎金。我是願意提升，而且已經把它提高到35萬元。
陳怡珍議員,第一名是35萬元，對，我們都聽到第一名35萬元，但是目前為止，這個辦法還沒有通過。人家別縣市的選手，新北市獎金都已經入袋，我們連辦法都還沒通過，更不要說獎金。到底什麼時候才會通過這個辦法，然後獎金可以入袋。
體育局陳良乾局長,報告議員，市長已經有指示，公文已經在市長那裡。
陳怡珍議員,因為已經過一個月。局長，程序上有點緩慢，別的縣市選手獎金都入袋，我們連辦法都還沒有通過，這部分是不是可以加速來辦理，市長？
黃偉哲市長,我也覺得臺南市政府的公文能力有待加強，但就這個案來講，回溯的政策已定，公文流程加速。
陳怡珍議員,好，真的要加速！接下來，臺南市非常重要的選手，舉重精靈方莞靈在結束巴黎奧運賽事回到臺灣的時候，市長就指派體育局派員到場接機表達慰問跟獻上祝福，我覺得這是非常重要，而且一定要做的，但是我們帕運的選手回到臺灣時，市長你有指派人去接機嗎？
體育局陳良乾局長,報告議員，因為體育局那天剛好有會議，所以就沒有去，不然如果像這樣的，我一定會去接他們。
陳怡珍議員,所以真的很可惜，因為其他縣市的得獎選手，人家都是大陣仗去接機，結果我們得獎選手卻孤伶伶地站在那邊。我想未來不管是賽前的鼓勵，還有得獎之後的獎金及回來之後接機表揚，這些都是必要的，這是一個SOP的程序，我想別的選手都有長官來接機，只有他沒有，我們也不知道體育局沒有去，不然我們就跑去接機，我想這部分真的要好好去加強。
體育局陳良乾局長,體育局再來改善。
陳怡珍議員,到底什麼時候這個辦法才可以完整通過，然後完成這筆獎金的發放？給一個時間點吧！
體育局陳良乾局長,這個已經修訂好。
陳怡珍議員,什麼時候可以完成這個程序，預計什麼時候發放獎金？
體育局陳良乾局長,應該11月中以前就會發放給他們。
陳怡珍議員,11月中以前，還有半個月。
黃偉哲市長,陳議員，今天下午下班以前公文跑完，這禮拜以前把獎金發放出去。
陳怡珍議員,好，這個禮拜完成，謝謝市長，謝謝局長。接下來就是全民路跑的部分，全民路跑開幕記者會那天市長也親自主持，我們在現場看到那位咖波很可愛，也看到今年全中運的吉祥物也有亮相，大家都覺得全民趣味路跑應該是很開心的，但我們要說的是臺南400馬拉松挑戰賽的暖身賽，由全民趣味路跑來揭開序幕，要用歡笑跟幽默感受臺南熱情的人文，體驗臺南風土與文化感恩的盛情。結果很多民眾、跑者跑完之後抱怨連連，跑者完賽沒有拿到吉祥物咖波鑰匙圈、衣服印製數量不足，尺寸落差太大，物資短少，還有人收到壞掉的袋子，跑者跟車輛共道險象環生，活動時間未結束，就被工作人騎機車趕場，補水站提早收拾，現場提早抽獎，許多不知道的人癡癡等。外縣市接駁動線一團亂，志工沒有會前訓練，一問三不知。我們來看看自己的網頁，粉絲專頁。局長你有看嗎？有看到下面這些滿滿都是民眾的抱怨，局長，你有看到嗎？
體育局陳良乾局長,有。
陳怡珍議員,我們有做什麼補救措施？
體育局陳良乾局長,我們有當場在那邊允諾兩個禮拜內，一定會補發給他們。所以另外一場11月24日在新營的那場，現在是每兩天就召開一次檢討會，檢查他們的進度，一定會把這一場……
黃偉哲市長,那鑰匙圈大概少了110份，會趕快補。
