speaker,content
主席蔡筱薇議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士、先生、以及本會各位同仁、電視前關心臺南市政的好朋友，大家早安、大家好！今天是11月13號星期三，也是本次定期會第23次會，上午議程為「市政總質詢-自由發言」。每位議員質詢時間為10分鐘，我們不再延長時間，首先請曾之婕議員質詢，時間10分鐘，曾議員請。
曾之婕議員,謝謝主席。市長、各局處首長、各位同仁及媒體先進，大家早安！原榮民之家舊址即將進行拆除工程，接下來可以說是臺南市這十幾年來少見的大型公共建設，這也算是你在第二任市長任期內在臺南市留下一些回憶，也是讓臺南市民很有感的重大建設，接下來我希望各相關局處與我好好探討這塊地到底該如何做最高效的利用。臺南市東區機35市地重劃10月22日經內政部審查同意並於修正後通過，這部分地政局規劃包含商業區、住宅區、公園用地、停車用地、廣場用地及道路用地等等。大家如果還記得的話，十多年前在2013年時，我父親曾順良先生時任議員，當時他在對賴清德市長質詢時，向市長提出希望讓原本住在這裡的榮民們能達到醫養合一的概念，所以今天才有機35。市長，市政是延續的，是不是？
黃偉哲市長,是。也非常感謝曾前副議長之前對這塊地方的一些想法，經過當時賴前市長的溝通，讓現在有一個比較好的開始。
曾之婕議員,是，我再講一次，市政是延續的，接下來就要看我們如何好好延續這項市政。在鐵路地下化之後，林森站和臺南捷運系統都會在此設置站點，很多年前許多財團都看好這塊地未來的發展，相信這邊也將是東區甚至是臺南市的黃金區域，時隔11年後開始進入正式拆建階段，因此我們的團隊也相當關心，畢竟這是十多年前由我們團隊提出的提案，接下來將從幾個面向來討論市府目前對這塊區域的規劃，讓臺南市民朋友可以藉由今日自由發言的時間清楚了解。第一、我想請問地政局局長，榮民之家從1971年完工至今已70年，裡面應該有很多榮家的歷史文物，現在這些歷史文物甚至裡面的樹木，地政局目前有規劃如何重劃或保留？
地政局陳淑美局長,向議員報告，首先歷史文物的部分榮家會移置到新榮家。
曾之婕議員,全部嗎？
地政局陳淑美局長,對，全部，而且我們有發文給它們並至現場勘查，我們會詢問現場一些老照片或文物為什麼沒有移走？它們正式回文說它們已經以拓印的方式或把正本拿走，留在現場只是複印版本，所以現場那些就不留。第二、樹木的部分，我們有進行細部盤點，約有400多棵，我們都會原地保留或移植。
曾之婕議員,好，局長，我要求地政局，我們其實在很早之前就密切地開了許多次會議，密切地聯繫……
地政局陳淑美局長,我們一直在規劃。
曾之婕議員,對，我希望地政局接下來能繼續主動向我回報，好嗎？
地政局陳淑美局長,是，沒問題。
曾之婕議員,因為文物這方面的訊息，我是從來沒有收到，其他訊息我是有的。
地政局陳淑美局長,好的。
曾之婕議員,所以這部分我也想要了解，畢竟這部分也是留下的歷史，將之做保留也是臺南市特色之一。
地政局陳淑美局長,沒有錯，我們會向議員回報。
曾之婕議員,好，謝謝局長。第二部分、工務局局長，我想知道這麼大的拆除工程從何時開始？預計何時完成？當中有沒有困難的地方需要克服？
工務局陳世仁局長,向議員報告，整個拆除工程預計在114年2月完成，但因為相關進度稍微快一點，我們希望能在今年年底完成。
曾之婕議員,局長，這部分我也希望局內可以主動回報相關訊息給我，好嗎？
工務局陳世仁局長,好，可以。
曾之婕議員,謝謝局長。接著對停28停車場的位置，主管單位是交通局局長，我曾經多次邀請交通局、地政局、體育局及都發局等相關單位進行多次研討，包括二個星期前，我們也跟各局處研議過，在0.46公頃的基地面積，為了提升土地的使用效益、新建7加1層還是8加1層？
交通局王銘德局長,初步是7加1層。
曾之婕議員,我知道這是立體停車場的使用。
交通局王銘德局長,多目標的立體停車場。
曾之婕議員,其實地方上有很多心聲，我相信局長也很清楚，我都有傳達給你，針對東區區公所、府東戶政事務所及在地的忠孝里活動中心，忠孝里里長及體育局的部分，我們希望有經費預算可以納入東區國民運動中心，不曉得交通局局長在規劃這棟立體停車場時，我有看到一些初步的圖稿，我們在會議中也發現一些問題，停車空間出入的動線是否能更動？減少停車路線的交會口，容易造成危險，這部分請局長簡短說明一下？
交通局王銘德局長,向議員報告，目前這是初步概念，只是需要計算量體，另外議員有協調過的相關單位，我們也請它們提供需求。
曾之婕議員,好。
交通局王銘德局長,向議員報告，秘書長召開過協調會，我們會配合地政局明年的重劃進度，市長也指示重劃工程和停車場的建設工程可以同步，我們會在後面規劃中將所有細節放進去。
曾之婕議員,好，因為那塊地是由交通局主導，所以我要求交通局繼續與我密切保持資訊往來，好嗎？
交通局王銘德局長,是，沒問題。
曾之婕議員,謝謝局長。初步計畫裡面有提到目前是把忠孝里活動中心放在3樓，里長考慮到使用活動中心的民眾是長輩居多，未來也可能會做為長照據點等需求，是否能改設置到1樓？另外在初步計畫圖中，我們發現商場的規劃，感覺是劃一劃後，剩餘這一塊才分配給商場，這部分我也很擔憂，一開頭就言明，東區好不容易有這麼大面積的土地可以讓各局處做完整的規劃，希望能不浪費這個空間。
交通局王銘德局長,不會，目前是初步規劃，樓層分配及位置分配，我們在後續規劃時，就會邀請所有單位來一起處理，市長也有交待如何將樓層做適當的分配。
曾之婕議員,是，我相信局長你應該都有收到我們會議後的資訊？
交通局王銘德局長,是。
曾之婕議員,希望能好好利用這塊土地，局長請坐。對於整塊機35的規劃，地政局說也會有住宅區，一開始你們初步規劃是覺得那邊會有一些新搬遷過去的居民，也考慮設置正在推動的毛小孩友善專區或公園，但我們畢竟得尊重在地里長的想法，因為其較了解當地民眾的習性，所以我們還是傾向於做為綠地或公園來規劃，這個訊息地政局局長有收到嗎？
地政局陳淑美局長,報告議員，當地議員、里長及民眾都有反映很多意見進來，我們會在地方召開說明會，設計時也會徵求地方意見。
曾之婕議員,好，謝謝局長。交通局局長，最後一項，這個地方到時候會有鐵路地下化林森站及捷運藍線B8站，我們府城最大的問題就是交通規劃，每次活動都會遇到，我也不斷地提起，既然我們發展得比別人晚，但我希望我們發展得比別人好，好嗎？
交通局王銘德局長,是，沒問題，我們會來審慎規劃。
曾之婕議員,以上，謝謝。
主席蔡筱薇議員,謝謝曾議員。接下來請李啓維議員質詢，時間10分鐘，李議員請。
李啓維議員,感謝主席。市長，你應該也很想保護臺南市的土地。
黃偉哲市長,對，在我任內儘量用租賃的，不出售。
李啓維議員,市長，有建設一定會有廢棄土石方，我看了相關資料，臺南市有九間合法土資場業者，但能處理的量，一年約為200萬噸，但我們每年因建設所產生的土石方約為600萬噸，這是很嚴重的問題，市長，你有聽到嗎？
黃偉哲市長,是。
李啓維議員,差了約400萬噸，製造多少土石方就要回收多少土石方……
黃偉哲市長,議員，若你問我的話，我認為土石方是無害無毒的，但地方上對這樣的東西存在著很高的疑慮，所以設置土資場時，業者會依法申請，我們依法也可准許，但地方上是不要的。
李啓維議員,市長，最近我們也提供了相關建議給工務局，局長不知道清不清楚？我們也要訂定一些規範標準出來，不要讓大家無所適從，土石方的量那麼多會衍生很多問題，像最近檢查官也辦理多起傾倒廢棄土石方的不法業者，這就是最好的證明。
黃偉哲市長,這就是一昧排除合法土資場的副作用，所以人家就隨便亂倒。
李啓維議員,對，市長，我一開始講到臺南市有九間合法土資場，但可以處理的量還是差很多。
工務局陳世仁局長,目前還是陸陸續續有業者提出申請，我們在申請過程中會嚴格把關，包括位置都會做審慎的處理。
