speaker,content
主席朱正軒議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士、先生，以及本會各位同仁、電視前關心臺南市政的好朋友，大家早安、大家好！今天是11月1日星期五，也是本次定期會第16次會，上午議程為市政總質詢。向大會報告市府請假的首長，衛生局李翠鳳局長請假，由黃文正副局長代理。今日質詢的議員為陳秋宏議員、沈家鳳議員、邱昭勝議員，每位議員的質詢時間為50分鐘，不再延長。首先請陳秋宏議員質詢，時間50分鐘，議員請。
陳秋宏議員,"謝謝主席。黃偉哲市長、方秘書長、各局處局長及處長、媒體好朋友，以及觀眾朋友，大家好！今天是本席第4屆第4次定期會市政總質詢，請大家多多指教。首先請問市長，曾文區曾文市政願景園區，什麼時候才能夠全面到位？你當初列了五大面向，今年臺南市的樂齡試辦中心進駐到曾文市政願景園區，在短短的三個月以內，服務了接近7,500人次，這是很好的成果，希望整個園區五大面向能夠儘速到位，然後來帶動地方的發展。我看到明年的預算增列了1.44億元，請教市長，1.44億元要做什麼用？明年會有哪些局處或機關會進駐這個地方？"
黃偉哲市長,謝謝陳議員給我們時間來簡單地跟各位介紹。曾文市政願景園區是我任內對曾文區做法之一，原來有民治市政中心，也有永華市政中心，曾文市政願景園區剛好在中間，跑兩個地方都一樣遠，所以我一直希望在臺南市的地理中心設置一個行政中心，正好碰到首府大學要做階段性的轉型，董事長來拜訪我，希望把學校的建築物無償提供給市府，當然有些學校老師的資遣或其他費用的問題，所以他跟教育部墊償基金借錢，我們幫他把錢還掉，取得建築物，然後繼續跟台糖租賃。我們積極處理，得到了國家的重要獎項，也是所有大學轉型裡面最成功的例子之一，最重要的是速度，只要比同期的快，天仁工商在學甲，我上任的時候就說要捐，到現在還在陸陸續續地做，但是曾文比較快，快到什麼程度呢？今年開幕以後，本來是明年才要交給我，我們今年就已經提前，我先付錢給你，你交給我，今年就規劃局處進駐，環保局年底就會進駐。
陳秋宏議員,環保局年底，裡面包括體育局，旁邊還有一個寫勞工局要用的，應該還有一棟是勞工局的，我希望能夠編足預算，趕快同時間進行，不要一塊一塊的，區域發展也比較慢。如果需要經費，就加快速度編足，讓整個麻豆區、曾文願景園區能夠……
黃偉哲市長,主要服務曾文區。
陳秋宏議員,對，其實不是只有帶動整個曾文區，如果市政府能夠慢慢把這個地方的架構全面到位，我想享受到的不是只有曾文區，包括善化區都可以來使用。
黃偉哲市長,沒錯。
陳秋宏議員,"謝謝。再來要請問市長，我們的重陽禮金發放在六都是最低的，這邊大概列了一張表，臺南真的是很低，我們最近在跑行程，尤其重陽節的時候，老人家都在反映，是不是能在財政允許之下，65歲能夠再提高？這是第一點。第二點、是不是能夠用級距的方式，不要65歲到99歲都是一樣領1,000元，把級距分出來，是不是在財政允許的時候，從65歲調高，現在要活到70歲真的很簡單，65歲到74歲就用一個級距，再來每五年一個級距，讓老人家覺得活愈久愈有尊嚴，活得久可以領更多，這也是一種福利。是不是可以考慮用級距，不要65歲到99歲都是1,000元。"
黃偉哲市長,議員的表格做得很好，全國首善之區，錢最多的臺北市都是分兩級。
陳秋宏議員,"你怎麼不和臺中市比？我是說不用比別人更高，但是不能輸人家，總要有贏人家的地方，不要每件事都被說是我們最少，這樣比起來，臺北市是分兩個級距，不過還是有1,500元。"
黃偉哲市長,是，沒錯。
陳秋宏議員,所以希望能夠重新思考、調整。
黃偉哲市長,"我當市長第一年，65歲以上是28萬人，現在已經變成35萬人。1人1,000元就3億5,000元了，再加500元就差不多1億8,000元。"
陳秋宏議員,還是要讓長輩覺得活得有尊嚴，他才會活得健康、活得精彩。
黃偉哲市長,之前沒付健保費的時候也說都是次等公民，都沒有尊嚴，現在健保費付了以後還是找不回尊嚴。
陳秋宏議員,不是，當然社會福利還是要繼續做，讓長輩覺得能夠……
黃偉哲市長,我跟議員保證，我們會深思地檢討問題。之前一些的議員、沈家鳳議員也提過好孕專車，老人去坐車要有敬老卡的點數，還有HPV。
陳秋宏議員,現在老人都是我們的寶。
黃偉哲市長,很寶貴的。
陳秋宏議員,年輕人在外面打拼，有時候小孩子是誰在顧？是長輩在幫忙顧。
黃偉哲市長,年輕人的負擔越來越重。
陳秋宏議員,但是至少長輩在幫忙顧孩子，那也是家裡的寶，所以要好好的檢討一下。
