speaker,content
主席蔡宗豪議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁以及電視機前各位關心臺南市政的好朋友們，大家早安、大家好。今天是11月15號，也是本次定期會第25次會議，上午議程為市政總質詢-自由發言，每位議員質詢的時間為10分鐘，我們不再延長時間，首先請陳怡珍議員質詢，時間10分鐘，陳議員請。
陳怡珍議員,謝謝主席。我想請教市長有沒有得過「皮蛇」(帶狀疱疹)？
黃偉哲市長,有。
陳怡珍議員,得到的時候會不會很難過？
黃偉哲市長,我是在國外唸書準備論文時得到，那時候壓力很大。
陳怡珍議員,壓力很大所以是在免疫力降低的狀況下得到。「皮蛇」號稱百痛之王。
黃偉哲市長,但是還好。
陳怡珍議員,可能您那時候還年輕。
黃偉哲市長,年輕時得到可能症狀比較輕微。
陳怡珍議員,「皮蛇」號稱百痛之王，患病的病患中有六成七都是五十歲以上，每四位五十歲以上的患者都會併發神經痛，後遺症很嚴重，所以對很多長輩來說……
黃偉哲市長,所以保持心情好是很重要的。
陳怡珍議員,還有保持好的抵抗力。
黃偉哲市長,對。
陳怡珍議員,"之前我們也在議會提案希望能針對帶狀疱疹疫苗補助，其他縣市包括嘉義市、花蓮縣、苗栗縣、新竹市及連江縣等縣市政府都有提供帶狀疱疹疫苗的免費接種或定額補助，臺南呢？新北市衛生局也表示明年開始補助，我們看一下六都目前的狀況，新北市是明年起補助，臺北還在研議，桃園、臺中及高雄都在討論中。很多長輩都在詢問，因為疫苗價格不菲，一劑可能要6,000元。"
黃偉哲市長,"5,000、6,000元。"
陳怡珍議員,"如果需要打二劑者則要1萬7,000元左右，價格不菲，所以對很多長者而言是很沈重的負擔，臺南市有沒有可能接續新北市的腳步提供補助？"
黃偉哲市長,誠實告訴您，這部分如果要規劃的話，我會從較高風險、低經濟能力的弱勢族群來思考。
陳怡珍議員,好，這部分再麻煩市府規劃能儘量跟上其他縣市的腳步。
陳怡珍議員,市長，這是星期二的新聞，臺南首例腸病毒併發重症，全臺南累計779班停課，與去年同期比較起來…
黃偉哲市長,依照規定一班有一個就可以停課。
陳怡珍議員,"與去年同期比較起來增加了93.3%，很可怕，今年也算腸病毒大流行很嚴重，這時候很多家長會說，去看醫生時醫生會問要不要打腸病毒疫苗，疫苗多少錢？一問之下疫苗一劑要4,000多元，有時候需要接種二、三劑，家長想幫孩子打但負擔又很沉重，市府有沒有辦法提供一些協助？這是我們在媒體上看到其他縣市補助情形的整理，包括臺北市、新北市、南投、嘉義、花蓮、臺東及金門都有一些補助，黃偉哲市長，臺南市的家長能否也得到一些補助，讓他們在照顧孩子時不要常常發生腸病毒停課的情況。"
黃偉哲市長,"議員，您講得很對，但這次腸病毒流行主要大宗的腸病毒疫苗與目前打的6,000、4,000元疫苗是不同種，如同A型流感您打B型流感疫苗也是沒有保護力的。"
陳怡珍議員,是的，這我可以認同，但我想每年狀況不同……
黃偉哲市長,您是說每一年要打一次？
陳怡珍議員,不是，就有可能發生重症的情況，還有其他縣市的做法，可以來參酌該打哪一種，我們去參考其他縣市的做法。
黃偉哲市長,因為會造成重症只有少數。
衛生局李翠鳳局長,71型。
陳怡珍議員,是，71型，所以有縣市是打71型，那我們怎麼去衡酌，因為對家長來說只是想增強孩子的保護力，或許與能不能控制流行沒有絕對的關係，但對家長來說能夠增強孩子的保護力而且其他縣市政府有在做，所以他們也希望臺南也能有一些做法，這部分請市長這邊來討論。
黃偉哲市長,所以就變成想要而不是需要了。
陳怡珍議員,想要也需要，因為可以幫孩子增強保護力，減少發生重症的可能，這部分也與市長做個討論。
黃偉哲市長,是的。
陳怡珍議員,"上次討論老師的健康檢查費用時，我記得市長說看法定是什麼，我們就把法令拿出來，這是教育部的，一次是4,500元，補助經費二年申請一次為限，就是二年一次4,500元。現在臺南市學校有一校三制的狀況，如果是兼任行政教師會有二年一次4,500元的健檢補助；一般老師會有三年一次3,500元的健檢補助，而且是由教育局統一招標，由廠商巡迴各校執行；照顧孩子的教保員是三年一次的職業安全健康檢查，由教育局統一招標，也是巡迴各校執行，教保員每位平均健檢費用是650元。這會發生什麼情形？我們到學校了解時，看到教保員的健檢項目很少而老師的健檢項目則很多，這樣會有差別待遇的感覺，一樣都在校照顧孩子卻只能檢查這幾項而老師檢查很多項。"
黃偉哲市長,議員，您講得很對，因為兼行政職的教師、一般教師及教保員領的薪水也不一樣，減的課也不一樣，像教師兼行政職可以減一些課。
陳怡珍議員,"對這些教保員來說，他們一樣在學校照顧孩子，教育部的規定也是含教保服務人員二年一次4,500元的補助，我們看到照片上這張公文是嘉義縣政府補助的內容，嘉義縣提供教保員二年一次4,500元的補助，所以他們就會覺得臺南是否可以有進步的空間？中央有一樣的規定，一樣都到學校來檢查，一樣在校照顧孩子的教保員為什麼與老師的檢查項目有這麼大的落差？這部分是否能跟上？起碼來到學校檢查大家檢查項目都一樣，當然我們希望終極目標是與其他縣市一樣二年一次4,500元的補助。"
黃偉哲市長,您的論點很好，有二點，第一是為什麼不給錢？第二為什麼檢查項目不一樣？
陳怡珍議員,"是，第一點我們當然希望可以達到二年一次4,500元的目標，第二點教保員現階段的檢查項目應該與老師一樣，這部分可不可以來努力？"
教育局鄭新輝局長,"向議員報告，國立學校的條件是比較好，對我們來說我們雖然給沒有兼行政的老師三年一次3,500元，採統一招標，但是實質內容CP值是達到7,000、8,000元。"
陳怡珍議員,我知道，局長有說過。
教育局鄭新輝局長,至於教保員部分我們再來評估。
陳怡珍議員,"雖然局長有講過CP值比較高，但對很多老師而言，有時候今年做這個檢查，明年做那個檢查，自己是可以選擇的，而不是被迫選擇好的套餐而漏掉一些選項，所以這部分還是希望能回歸到二年一次4,500元，而且能實質提升教保員的檢查項目。"
教育局鄭新輝局長,我用一個數據向議員報告……
陳怡珍議員,沒關係，時間有限，剩一分鐘而已。
陳怡珍議員,最後是大家很關心，也有很多議員同仁關心的早療弱勢兒童及少年的醫療補助，也希望能跟上其他縣市，六都中只有臺南與高雄還維持在6歲以下，黃偉哲市長，我想很多同仁向您關心過，包括中央也希望能延長到18歲，市長您的想法呢？
黃偉哲市長,因為同一位家長和議員都陳情，那我們會……
陳怡珍議員,不是同一位家長，而是他們有一個家長的群組。
黃偉哲市長,我們體諒早療家長的需要，我們會衡量他的經濟狀況來做處理、規劃。
陳怡珍議員,我希望加速規劃，因為高雄已經說明年六月……
主席蔡宗豪議員,謝謝陳怡珍議員，接下來請曾培雅議員質詢，時間10分鐘，曾議員請。
曾培雅議員,謝謝主席。市長，您可能覺得流浪狗管理政策非常簡單沒有什麼，但實際上呢？
黃偉哲市長,非常重要。
