speaker,content
主席,（郭議員鴻儀）
主席,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁以及電視機前關心臺南市政的好朋友，大家早安、大家好，今天是5 月21 日，也是本次定期會第6 次會，上午議程為市政總質詢，今天議員質詢的順序第一位是蔡麗青議員、接下來是周麗津議員、蔡宗豪議員，因手語翻譯的關係，原則上每50 分鐘休息5 至10 分鐘，首先請蔡麗青議員質詢，時間50 分鐘，蔡議員請。
蔡麗青議員,感謝郭鴻儀主席。黃偉哲市長、方進呈秘書長、各局處首長、還有現場的媒體先進以及在線上觀看的市民朋友，非常感謝大家關心我們的市政總質詢，那因為我們社會上有很多不公不義的事情，還有很多百姓受到政府官員欺壓的事情，所以才需要民意代表來為人民發聲，所以我們今天講的可能大家會覺得不是很好聽，因為我們是把人民的委屈、憤怒不滿，藉這個機會來表達，希望市府可以共同努力來照顧我們的百姓，來幫助我們的百姓，不要讓他們對我們的政府失望。
蔡麗青議員,首先要跟市長報告，昨天有一個新聞是鹿耳門聖母廟在選舉的時候，有我們的警察同仁到現場，因為有6、7 位警察在那邊，所以要前往開會的老人家看到那個場面就嚇到，然後就放棄開會、放棄投票，這個部分我昨天已經有跟土城派出所的所長溝通，也跟他說這件事情要跟分局長報告，也要跟候選人也就是主委們說明致意，跟他們表示不知道這樣的行為會間接地影響了選舉，因為鹿耳門聖母廟現在的選舉是五五波，就像新聞講的是非常的緊繃，現在每一個委員的產生都是關鍵票，影響選舉很大，所以我們同仁在行動的時候，尤其土城派出所絕對不能事不關己，完全不知道狀況，人家要求他們派員警過去，就衝過去了，所有的東西都是要非常謹慎的處理，要不然影響的後果可能會很大，昨天這個新聞出來就算了，我稍晚還看到ETtoday 的新聞，我們三分局竟然還針對這個新聞再去做回應，他說會議到晚上7 點50 分過程和平順利，我已經跟所長溝通一整天了，竟然還做這樣的回應，對方根本就沒有去開會，剩下一方當然會和平順利，三分局還去回應這個新聞，不知道是什麼意思，不知道是在打臉誰？
蔡麗青議員,他去到那邊的時候，現場只有2、3 位老人而已，已經是情資錯誤，但是他沒有離開還在現場待到會議結束，結果對方不敢進去，那他還稱會議過程和平順利，甲方、乙方的競爭只剩下一方，當然就和平順利，所以三分局的這一個回應我不能接受，我覺得莫名其妙，局長。
蔡麗青議員,這個事情已經過去了，所以我沒有針對這個事情再追究，因為我昨天跟所長說，只要候選人王增榮主委跟對方的候選人沒有意見的話，我也沒有意見，因為這影響的畢竟是他們候選人的權益，那他也跟我說他有去拜訪主委，大家都沒有意見。
蔡麗青議員,所以大家都沒意見的情形下，晚上又看到這樣的新聞時我就無法諒解，你們既然已經犯了錯，怎麼還會去做這樣的新聞回應？好像是說我們講得是不對的，這個過程是因為他的看守所以才很平和，他的看守是讓關鍵票不敢去投票，而不是因為他在那裏看守，過程才很平和順利，我想這個部分一定要講清楚。因為土城現在遇到選舉，氣氛很緊張，第4屆 第3次定期會 市政總質詢 204所以希望土城派出所一定要保持完全的行政中立，絕對不要受到任何一方的影響，而攪亂整個局面，因為這是無妄之災，絕對不是同仁的出發點，我們都非常了解，但是因為他是有公權力的人，所以他的動作一定要十分的小心，在此再次跟局長拜託，也提醒同仁，尤其是土城派出所的所長及警員，感謝局長，請坐。
警察局廖宗山局長,可以說明一下嗎？
蔡麗青議員,可以。
警察局廖宗山局長,我想我們同仁接到報案說可能有人要鬧事，所以才到現場去，因為在現場我們只是維護秩序，不可能去介入廟宇的選舉，所以後來這個新聞是我要求他們發布，就過程狀況做一個說明，我們不是把風，我們是去維護秩序，我想這個選舉的狀況我們不了解兩派剛好勢均力敵，他們是絕對沒有介入選舉的問題，我們只是去負責維護秩序。
蔡麗青議員,局長，我跟您說這件事情昨天過了就不要再說了，結果您又提起，現在聖母廟選舉是五五波，他們總共有27 個委員，各自大概掌握13 票，這是關鍵票，所以在這麼晚的時候現場只有幾位老人家在開會，然後你們稱有接到情資說青少年要聚集滋事，但是去到現場後並沒有，是不是沒有？那沒有之後，他們也沒有離開，導致要開會的老人家去到巷子看到一堆警察包圍在那邊，結果就說他不去了，因為那個關鍵票鄉下的老人本來就是不想要參與其中，那他好不容易願意走出來一起參與，結果看到這個狀況之後就打退堂鼓了，他覺得這樣太複雜了，他不想要參與，我也說了我們的出發點不是錯的，但是造成的結果是不好的，已經間接影響了，而我也是隔天才接到這個消息，因為老人家來到服務處包括廟宇內的一些人反映說以前開會的時侯，從來就沒有警方介入，為什麼這一次開會會有警方介入？老人家非常的憤怒，我才知道這件事情並找所長來問，那我也是請他去跟廟裡說明一下，說明他們因為不知道情況是這樣並道歉，造成的影響跟結果是很大的，但是我們這個事情在這邊告一段落，我們就不要再說了，但是這樣的事情往後還是會再發生，我們也是要研究出一個怎麼來處理的辦法。
蔡麗青議員,那一天並不是會議過程和平，是因為就直接散會了，因為無法開會了，那個局就破了，所以那個會是沒有開成，而不是過程和平順利。
警察局廖宗山局長,我們同仁在現場應該沒有說你不能投票之類的。
蔡麗青議員,對，局長，新聞也沒有這樣說，我也一直說明，因為那邊的老人家比較純樸，所以大家就不敢過去開會了，因為這個廟的選舉本來就很競爭，我們因為在外圍所以不是很清楚，但是土城派出所應該要非常清楚，他們應該知道氣氛有多麼的緊張，也很緊繃，所以每個動作都要很小心。
警察局廖宗山局長,如果有造成不良後果的話，我們來檢討。
蔡麗青議員,第4屆 第3次定期會 市政總質詢 205我們不是說我們去介入選舉，我一直沒有說我們去介入選舉，但是我們是間接影響了選舉，局長請坐，謝謝。
蔡麗青議員,請幫我播放影片，我們來看一下這是四草，大家都知道四草旁邊的亞馬遜河我們的綠色隧道，現在已經變成什麼樣的狀況？聲音也請幫忙調整大一點，請各局處及市長來看一下。(影片播放:四草綠色隧道因為附近施工導致鳥類、魚類減少)
蔡麗青議員,請教一下市長，您有多久沒有去我們的綠色隧道了？
黃偉哲市長,大概1 年吧!
蔡麗青議員,1 年。所以您不知道現在變成什麼情形？現在綠色隧道一進去就像影片所看到的，一入眼的就是一棟飯店，整條綠色隧道都在看那棟飯店，綠色隧道的左邊也是飯店，已經被飯店包圍了，現在鳥也不來、魚也減少了，以後就會逐漸變成飯店旁邊的一條臭水溝，我們去看了之後覺得很痛心，因為在地的居民並不知道我們的四草大眾廟的營收是來自於綠色隧道，四草未來要仰賴的觀光，我們臺南最重要的觀光資產，綠色隧道就被這一棟飯店給毀了，大家來到這邊所看到的就是圍著這個小河欣賞這一棟飯店，從頭到尾都是這個樣子，所以我想請教一下，以前是這個樣子而現在看到的是這個樣子，去綠色隧道看到的都是這個情況，市長，您知道這個狀況嗎？
黃偉哲市長,我不知道您講的這個飯店是不是之前李中岑議員他們所質詢的那個飯店？我要去了解一下。
蔡麗青議員,就是富立要在這邊蓋的飯店。
黃偉哲市長,那就是同一個飯店。
蔡麗青議員,緊鄰綠色隧道，就蓋在綠色隧道旁邊，現在坐船看到的景象就是這個景象，整條綠色隧道都在欣賞這個飯店，前後左右都被它包圍。
黃偉哲市長,也就是說它整個基地把綠色隧道都包圍？
蔡麗青議員,對，所以這讓我們非常痛心，我想我們沒有進行實質的評估，但是我們應該請專家學者評估，綠色隧道還可以撐幾年？還可以活多久？它旁邊立著一個重要的告示牌「國際級的濕地」，這在哪裡您知道嗎？這個告示牌的地點在這裡，中間粉紅色是我們的飯店，旁邊是綠色隧道，您看這多諷刺？告示牌上寫著「國際級的濕地」，結果飯店蓋在旁邊，而後面這裡是我們的綠色隧道，它竟然就蓋在我們重要的「國際級的濕地」上，所以現在整個景觀被破壞，然後當地的居民也很無奈、很痛心，給所有搭船的人都介紹這2 年來鳥不來了、魚也減少了，整條綠色隧道一眼望過去不再是很美的綠色隧道，綠樹的中間就是飯店，所以還能撐多久？而且當地居民說噪音已經2 年了，也沒有人要管，塵土飛揚，這是我們的保護區台江國家公園的範圍，標示三角形的就是飯店，標示黃色第4屆 第3次定期會 市政總質詢 206的就是綠色隧道，我想請教市政府當初環評是如何通過的？全部都說沒有影響，全部都打勾說不會影響，就說這裡沒有河川也不是國家級重要的生態復育、也不是保育、也不是濕地，都勾否，也沒有國家公園、也不需要文化資產保護、也不是自然保護，都勾否，也不是什麼重要的區域，所以環評就通過了，我想要請教這是誰要負責的？觀旅局局長，您有去關心我們的綠色隧道現在變成這個狀況嗎？
觀光旅遊局林國華局長,有，報告議員，逸水台江渡假村應該是逸水立旅在109 年通過環評，112 年有通過……。
蔡麗青議員,我現在就是要問如何通過環評的？
觀光旅遊局林國華局長,是由環保局跟環境部通過的。
蔡麗青議員,裡面也有我們臺南市，也有文化部、行政院，但主要的是我們臺南市是在地的主管機關，不要推給中央。
觀光旅遊局林國華局長,我們觀光的部分是要求在開發的階段時，噪音要降低，那開發完成……。
蔡麗青議員,我們要求的怎麼會是噪音？那應該是環保。
觀光旅遊局林國華局長,我的意思是在開發過程中，儘量不要影響到綠色隧道的……。
蔡麗青議員,現在就已經影響了，而且是整個破壞了，現在要怎麼辦？
觀光旅遊局林國華局長,我先講完，第二個就是綠色隧道的天際線未來要恢復，不能那麼清楚的看到逸水台江立旅。
蔡麗青議員,它就在正中央，要如何恢復？它在水道的正中央，就在正中央蓋了一個飯店。
觀光旅遊局林國華局長,可以用植栽的方式，還有在都市設計審議裡面應該有一些配套。
蔡麗青議員,就是沒有配套，現在去看到的就是這個樣子，局長。
觀光旅遊局林國華局長,因為現在是工程進行中，我們會注意。
蔡麗青議員,局長您講的是會用一些人工的方法把飯店遮起來，這就是我們市政府的做法？這條綠色隧道就已經撐不住了，我們還在想要用人工的方法將飯店遮起來？
觀光旅遊局林國華局長,基地開發要退縮一定的範圍。
觀光旅遊局林國華局長,第4屆 第3次定期會 市政總質詢 207蔡議員麗青：
觀光旅遊局林國華局長,對，就是我們將退縮的範圍拉得太近，它就蓋在綠色隧道的旁邊，所以現在這條河已經死了，真的很可惜，想辦法拯救一下，不要再講這種話了，這樣會讓我們覺得很失望。它就已經影響整個四草，影響我們臺南市的觀光了，整個我們最引以為傲的綠色隧道現在已經變成這個樣子，你們還在說想辦法將飯店遮起來，飯店也都沒有跟廟宇這邊溝通，因為他們就是覺得地方上的人不懂他們未來失去的是什麼？我們失去的是什麼？
觀光旅遊局林國華局長,錢他們賺走，而我們是未蒙其利，當地卻先受其害，百姓不了解，我們要站在他們的前面幫他們想，我們要幫他們想想看要怎麼辦？事情都發生了，他們不聞不問，我們有職責請他們出來面對、出來處理、出來救救我們的自然生態、救救我們的國家級濕地，是不是這個樣子？請他們出來負責，好不好？我要看到他們跟當地協商，要怎麼負責任、要怎麼改善？還有要將損害止住，不要再繼續傷害，讓它可以回復它的生態，小鳥、候鳥都不見了，黑面琵鷺也不見了。
觀光旅遊局林國華局長,另外這個部分我要再來請教我們的市長，市長，臺日友好是真的還是假的？
黃偉哲市長,是真的。
蔡麗青議員,那這部影片我就不播放了，我們飛虎將軍廟的事情，7 月30 日臺日高峰會即將來臨，只剩下1 個多月，我們要用什麼來迎接日本友人？我從去年講到今年，前幾個月開始就一直盯著我們市政府民政局、文化局、觀光旅遊局，盯著所有的進度，報告市長，到現在完全沒有進度。
蔡麗青議員,我跟文化局拜託，主秘也跟我去會勘過幾次，我請他們將文物做一些整理及簡介，讓日本人來的時候至少可以看到中日文的飛虎將軍的介紹，結果到現在完全沒有進度。
蔡麗青議員,本來說要給人家辦飛虎將軍廟文化祭，後來也跟我說因為經費的問題，所以就沒有文化祭，然後這個活動就一直縮減，市長，您知道飛虎將軍的由來嗎？
黃偉哲市長,大概知道一些。
蔡麗青議員,飛虎將軍是為了保護當地的百姓而犧牲。
黃偉哲市長,就是他的飛機出狀況，為了避開市中心區域，所以就墜毀在外面。
蔡麗青議員,所以當地人才供奉祂。市長，現在若是讓日本人來的時候，感受到我們的重視，這樣會不會有什麼臺日情節？會不會有什麼仇恨情節的問題，以至於我們不能把這件事情做好？有沒有這樣的問題？
黃偉哲市長,這個部分地方上會有所討論，而且我不知道現在飛虎將軍廟是委託其他的寺廟來代管嗎？
蔡麗青議員,跟市長報告，這個活動是與海尾朝皇宮共同舉辦，因為我們一直跟他們說沒有經費，第4屆 第3次定期會 市政總質詢 208沒有經費就算了，到現在也沒有人負責去管理，我不知道為什麼這件事情一直拖著？是要讓蔡麗青漏氣？還是要讓主辦單位臺南市議會漏氣？還是讓所有的貴賓來的時候，看到臺南市政府的行政作業能力漏氣？到底大家這樣子拖著這件事情，一點進度都沒有，是等著讓誰漏氣？到底為什麼要這樣一直拖著？沒有整理、也沒有經費，計畫書是地方廟宇自己寫，他們寫了後卻一減再減，減到最後只有10 幾萬元，而且是包括舞台、所有表演節目、車馬費等等有的沒的全部10 幾萬元，到現在還是爭取不到經費，科長要我再跟市長拜託一下，要我再跟局長拜託一下，請問這是蔡麗青的活動嗎？這是我的活動嗎？為什麼我還要去拜託這筆經費？為什麼沒有人要管？ 為什麼沒有人要做？剩我一個人在那邊窮緊張，這叫做臺日友好嗎？這麼多的貴賓下個月就要來了，卻沒有人要管這件事情，事情就一直拖著，就看誰能忍嗎？我可以請文化局長說明一下嗎？這件事情到底是誰要處理？什麼時候可以處理好？
文化局謝仕淵局長,這件事情從去年議座關心之後，我們那個時候就有說當客人來的時候，不管是這間廟的參觀或者是表演活動，那時就有說古都木偶戲劇團這個事情我們一定會來處理，因為他們本來就有一齣戲就叫做新飛虎將軍，所以關於這個部分我們其實會在7 月30 日的時候舉辦，然後最近在5 月8 日的時候，我們其實也跟拔刀道連盟在台江文化中心做一個飛虎將軍聖誕100 週年紀念的一個活動，至於廟裡面的整理，這個部分會再跟姜局長這邊的區公所討論。
蔡麗青議員,局長，請教一下，您有沒有去過日本？
文化局謝仕淵局長,有。
蔡麗青議員,如果幾百位議員要去日本的一間廟參觀，人家會用這樣的方式來接待我們嗎？人家會讓我們看到這個景象嗎？最後表演剩下什麼？局長，您知不知道主秘設計的表演最後剩下什麼？當天迎接日本貴賓表演剩下什麼，您知道嗎？
文化局謝仕淵局長,當天迎賓的時候有一團三太子，跟木偶劇團。
蔡麗青議員,一團三太子，跟我說在日本迎賓時會邀請一團三太子去表演，你們真的是……。
文化局謝仕淵局長,因為我們的客人其實在那邊停留的時間也沒有很長，所以我覺得我們要把握那段時間，讓大家看到不管是在地的或者是飛虎將軍相關的事蹟，我覺得這個事情我們可以再把它規劃得更細緻一些。
蔡麗青議員,沒有一個人出來處理，我現在請教局長，負責人是誰？誰負責這件事情？是主秘嗎？
蔡麗青議員,他來過很多次了，沒有任何作為、沒有任何進度，誰負責這件事情？
文化局謝仕淵局長,這個事情其實我們主秘在統籌，表演的部分是跟我們藝術發展科有關的，所以其實第4屆 第3次定期會 市政總質詢 209我們是2 科一起合作做這件事情。
蔡麗青議員,感謝局長，那請民政局姜局長。
黃偉哲市長,議員，我簡單跟您說明一下，這個部分我們回去趕快積極檢討，並思考如何在7 月29 日呈現，因為日本議員來這邊大約是2 天的時間，除了開會之外，很重要的就是城市的參訪，那參訪的地點也有好幾個，包括知事官邸、八田與一的烏山頭水庫，可能還有包括……。
蔡麗青議員,市長，這個部分我知道。
黃偉哲市長,但是這個部分我們會想辦法將它優化。
蔡麗青議員,因為這裡就是有跟日本相關的特色，所以當初才會選了這個景點，還有其他景點我知道，謝謝市長。
黃偉哲市長,我們儘量把它優化，然後符合您剛剛提到的部分。
蔡麗青議員,我要求只有將簡介做好而已。局長，您上次答應我要做，結果也是沒有進度，也沒有經費。
民政局姜淋煌局長,有，這個部分海尾朝皇宮的副主委已經有報上來了。
蔡麗青議員,這件事情只有我一個人在這邊窮緊張就好了嗎？這是臺南市政府跟臺南市議會的顏面!
民政局姜淋煌局長,跟蔡議員報告一下，這個部分廟方已經報上來了，現在正在公文的簽陳中，這10幾萬元的經費是沒有問題的，這個部分沒有問題。
蔡麗青議員,局長請坐，謝謝。
蔡麗青議員,我再請教市長臺南市的投資環境，賴總統說我們這邊是適合做夢戀愛的地方，尤其在他上任以後，更跟我們說要大膽做夢，那臺南市的投資環境到底是適合做夢，還是一場惡夢？市長您覺得呢？
黃偉哲市長,我覺得我贊成賴總統所說的，是適合做夢的。
蔡麗青議員,市長，我跟您說，現在投資者對我們臺南市的投資環境是卻步的，我們臺南市的投資環境，現在大家知道的就是只要當地有人反對，他們就沒有辦法做，臺南市政府評估過後說可以來做，可以來投資的，結果他們都將前置作業投資下去了，而且做了2、3第4屆 第3次定期會 市政總質詢 21年的建設之後，只要當地有里長反對，我們臺南市政府不會協助他們，只跟他們說要他們去找里長談，結果跟里長談好了之後，若是還有議員反對的話，我們臺南市政府又會去跟他們說現在有議員反對，要他們再去找議員談，那跟里長及議員談好了之後，當張三李四又站出來反對的時候，他們又要再去找張三李四談，就是這樣被層層剝皮，一頭羊被剝好幾次的皮，大家都知道所謂的去講，廠商來臺南市做個建設要預估多少回饋經費，您知道嗎？回饋是講得比較好聽，對廠商來講根本是惡夢一場，將錢都花光了，都投資下去建設了，那就算了，最後這邊都處理完了，就是阿貓阿狗再出來反對，他們還是會被撤照，市政府只會給他們一句話，市長您知道是哪一句話嗎？最後一句就是「不然你們去訴願」，你們去行政訴願，就是這樣欺人太甚，他們去行政訴願也不會通過。
蔡麗青議員,我要請教經發局長，局長，我知道很多議員很關心臺南市的光電，也很關心臺61線以西，你們現在既然禁止了，這裡面有沒有是當初臺南市政府跟人家說可以做的？
經濟發展局林榮川局長,跟議座報告，這幾件都是正在申請當中。
蔡麗青議員,是不是人家跟你們投資設備許可，你們說可以做人家才去做的？是不是市政府跟人家說可以做，他們才去做的？
經濟發展局林榮川局長,應該這麼說，這分成好幾個類別，有些並不完全是我們……。
蔡麗青議員,局長，我知道您有很多壓力，因為議會給的壓力、因為社會輿論的壓力，所以我們沒有在挺公平正義，這件事沒有人敢提，為什麼我要提出來？因為我覺得有不合理的地方，你們臺南市政府甚至學校的風雨球場，學校的校長來找我，說風雨球場做好了，可是現在被禁了，因為市議會現在在盯這個案子，所以他們的風雨球場不能用，那現在風雨球場要拆掉嗎？局長，是不是這個樣子？連學校裡面的風雨球場都不讓他們做，都做好了，現在一聲令下全部的投資都拆掉，這樣合理嗎？局長。
蔡麗青議員,局長，這只是其中一件，我希望市長還有我們各局處首長好好的思考這個問題。
黃偉哲市長,我們有很多件都是這個樣子。
蔡麗青議員,對，市長，這樣是不合理的。
黃偉哲市長,包括畜牧業、包括天然氣發電、包括這個都是。
蔡麗青議員,對，這個不只是光電的問題，養雞場、養豬場、養鴨場、發電廠、儲能廠、垃圾場、回收場當然都會有人反對，難道我們市政府都沒有協助分擔一些壓力？並輔導業者要怎麼樣通過，而不是叫他自己去面對黑白兩道、張三李四、里長、議員、阿貓阿狗全部叫他們自己去處理，這樣對於所有的業者來講，誰敢來臺南市投資？投資了幾千萬、幾億元，你們一句話說撤照就撤照，我覺得這是非常不合理的，當然很多人為了他們自己的角度立場，他們有他們的想法，但是我們要秉公處理，只要我們行得正，我們有什麼不第4屆 第3次定期會 市政總質詢 21能處理的事情？我們做正確的事情，幫助人民的事情，市長。
黃偉哲市長,當然我們會秉公處理，但是秉公處理的話，在座57 位議員連署的連署、提案的提案、帶民眾抗議的帶民眾抗議。
蔡麗青議員,對，我知道，我就說因為議員的壓力讓學校的風雨球場拆掉。
黃偉哲市長,這就是政治現實。
蔡麗青議員,所以市長，我才說我們在其中要如何拿捏，現在所有的人都知道市政府沒有在管，放任他們自生自滅，現在他們來投資，只要有人知道哪裡有人要投資的話，大家都會去抗議，因為回饋金會越來越多，大家都要去搶。
黃偉哲市長,這就是社會的現實。
蔡麗青議員,這樣下去還得了，誰敢來投資？拜託我們的市長，拜託局長，臺南是適合做夢的地方，不是一場惡夢的地方，拜託我們真的要公平正義，好不好？
黃偉哲市長,因為民粹讓投資變成一場惡夢。
蔡麗青議員,當然是這樣，但是也是要拜託市長及局長，要在其中爭取合理之處，能這樣傷害到學童跟學校的權益嗎？他們好不容易有一個這麼漂亮的風雨球場，現在卻說不能通過。
黃偉哲市長,針對您剛才提的風雨球場部分，我們還會再努力溝通。
蔡麗青議員,廠商說要去拆除，我覺得這真的是非常莫名奇妙的事情。
黃偉哲市長,對，我也覺得不可思議。
蔡麗青議員,市長，拜託一下，我們做我們該做的事情，議會如果有不合理的部分，我們也是要有所堅持。
黃偉哲市長,基本上屋頂、風雨球場、停車場是比較沒有爭議，但是今天聽到您這樣講，想不到風雨球場也有爭議，想不到停車場也有爭議。
