speaker,content
主席郭鴻儀議員,開始會議。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁以及電視機前各位關心臺南市政的朋友，大家早安、大家好。今天是5 月 24 號星期三，本次定期會第 2 次會議，也是本會市政總質詢首日，接下來連續 23 日上午都是總質詢議程，歡迎各位市民朋友準時收看。今天在場進行質詢的議員為陳昆和議員，以書面質詢者為邱莉莉議長與林志展副議長。現在請陳昆和議員質詢，質詢時間為 50 分鐘，陳議員請。
陳昆和議員,感謝主席。市長。
黃偉哲市長,是，陳議員你好。
陳昆和議員,我常在議事廳向市府同仁提起一件事，因為我出身教育界，所以對教育的概念很強，教育其實是良心事業，而養老是非常重要的，會養老才知道怎麼去照顧小孩。
黃偉哲市長,要有學齡前的小孩。
陳昆和議員,老人的福利和權益，65 歲以上不用繳健保費，本席 108 年第 1 次總質詢，你們回覆公文說每年經費要 19 億多，市庫拮据無法支應，第 2 次市政總質詢再問，經費變成 22億多，表示老人愈來愈多，對嗎？
黃偉哲市長,沒錯。
陳昆和議員,因為愈來愈多，所以繼續告訴我財政困難。市長，剛才我為什麼說那些話？老人無法等待，福利晚一天給予，明天可能就有人用不到了，所以愈早實施他們就愈用得到，我認為你也有尊重我一部分的意見，我說老人協進會預算不能從社會局掛在議員名義，老人家退休後其福利就該給他們，不要掛議員的名義，掛議員的名義後還要叫老人來請議員幫忙申請，讓他們奔波是不應該的，你有聽本席的意見，我就事論事。
陳昆和議員,孩子的福利，你好好想看看，童年一輩子只有一次，過了兒童階段就是青少年了。
黃偉哲市長,每個人都只能年輕一次。
陳昆和議員,年輕時可以打拚、能抗壓，但兒童需健康、快樂的成長才能身心靈健全，你了解我所說兒童的事吧？
黃偉哲市長,兒童與老人都是依賴人口，都是自己無法工作的。
陳昆和議員,本席提議百人以下國中小學生免費提供營養午餐，你們再檢討看看，最好全市學童都免費，你好好去思考。
黃偉哲市長,我可以思考，但也請議員告訴我們為什麼？
陳昆和議員,你不用多說，書面回答，好不好？
黃偉哲市長,可以。
陳昆和議員,針對此事我質詢了 18 次，都有紀錄，你上次歪著頭、怎麼樣的，我都有紀錄，我要整理給你，你對我歪著頭和搖頭時的那些人都被收押禁見、提起公訴，所以我們要嚴謹看待，議員在此質詢，你不要跟我說種電要種到天上，你自己去七股看一下，本席那時候就看到現在的情況，才會跟你講那些話。有人一直講誰說了什麼、誰又說了什麼，平常也不曾看他提出議題來討論，怎麼現在昆和在這裡喊的事情都變成他們提出的，貴黨！本席質詢次數和公文往來都有資料。今天若時間上沒辦法講得很詳細，請各局處補充回覆。為什麼你會突然想到 65 歲以上不用繳健保費？我想聽你的看法，什麼時候突然想到？
陳昆和議員,112 年總預算已經審過了，為什麼你突然想到 65 歲以上不用繳？我聽你的看法。
黃偉哲市長,節省時間的向您報告，您說 108 年時就有質詢，但議會是 57 人的議會，除了議員外，不分黨籍幾乎所有議員都說過，有的說過的次數可能沒你多，有的次數可能比你多，有的是你在還未擔任議員時就曾質詢過了，所以很多議員同仁有此要求，而我會考量市府情形，而且，一句話就好了，勢必造成預算的排擠。
陳昆和議員,市長，我是說，今年的總預算在去年就已經審完了，那這筆預算是去年編的嗎？
黃偉哲市長,以去年健保暨福利金來勻支……
陳昆和議員,所以你要以去年的來勻支，你去年就同意 65 歲以上免繳健保費？那你讓國民黨在那裡開記者會開那麼多次是什麼意思？
黃偉哲市長,我不想與選舉掛勾，我不要因為選舉就來實施。
陳昆和議員,沒有掛勾，接下去就是國會大選。
黃偉哲市長,如果每年這樣，每二、三年就有選舉，那就不用做了。因為去年是我要選舉，我是當事人，我不想與我自己的選舉掛勾。
