speaker,content
,主席：（施余興望Tjakumay Tagaw議員）
,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁，以及電視前關心臺南市政的好朋友，大家早安，大家好。今天是11月8 日，也是本次定期會第16 次會，上午議程為市政總質詢。向大會報告，今天有3 位首長請假，請假的時間都是從11 點30 分至12 點20 分，分別是地政局陳淑美局長請假，由蔡奇昆副局長代理；衛生局蘇世斌局長請假，由林碧芬副局長代理；政風處高伯陽處長請假，由葉鴻銘副處長代理。今日議員質詢的順序為蔡宗豪議員、周麗津議員、蔡麗青議員。因手語翻譯的關係，原則上，我們每50 分鐘，休息5 至10 分鐘，首先請蔡宗豪議員質詢，時間50 分鐘，蔡議員請。
蔡宗豪議員,謝謝主席。市長、各位一級主管還有市民朋友們，大家早安，大家好。市長，麻煩前往備詢臺。請教市長，今天登革熱的病例有多少？
黃偉哲市長,今天的數字還沒有出來。
蔡宗豪議員,好，請給我昨天的數字。
黃偉哲市長,"昨天是1 萬9,500 多例。"
蔡宗豪議員,500 多例，有這麼多？
黃偉哲市長,昨天好像是200 多，260 例。
蔡宗豪議員,難怪網路上大家都說你在吃肉燥飯，都沒有在關心我們登革熱的數字。
黃偉哲市長,不可能，數字上有些誤差，因為每天有變動。
蔡宗豪議員,"這是昨天衛生局給我的資料，是19,298 例，已經快要超過2015 年賴清德擔任市長時的22,760 例。市長，我們未來大概還會有多少病例？整個疫情有沒有在你們的掌控內？"
黃偉哲市長,其實每個同仁都很努力了，所以說這個登革熱能不能……
蔡宗豪議員,有效的撲滅？
黃偉哲市長,因為人類跟蚊子的戰爭已經持續好幾千年，我們只能盡力，包括天公作美等。
蔡宗豪議員,"第4屆 第2次定期會 市政總質詢  646會不會超過賴清德時期的22,760 例？"
黃偉哲市長,這不是超不超過的問題，我也希望不要有這樣的數字。
蔡宗豪議員,希望不要超過2 萬，好不好？
黃偉哲市長,"如果能夠不要突破1 萬5,000 例，我當然願意，這需要大家的努力。"
蔡宗豪議員,最近有沒有下降？
黃偉哲市長,最近下降了。
蔡宗豪議員,OK。
黃偉哲市長,比上個禮拜的同一天下降了20%。
蔡宗豪議員,"我們的病例幾乎是全國的9 成，非常可怕，但我最納悶的是，9 月25 號進行專案報告時才8,192 例，2 個月不到，我們瞬間爆增到19,298 例。"
蔡宗豪議員,當初在媒體上講得非常好聽，中央進駐、高點過了、臺南登革熱首見反轉，下降11％。把衛服部副署長羅一鈞包裝得非常漂亮，我想市長也很尷尬吧。
黃偉哲市長,不會。
蔡宗豪議員,現在比當時多出將近1 倍多。
黃偉哲市長,中央、地方大家都很努力。
蔡宗豪議員,我知道大家都很辛苦，每天都在開會，但是總要有一個方向。
黃偉哲市長,噴藥時還被民眾拿刀追。
蔡宗豪議員,重點是被民眾拿刀追之後，我們市政府有沒有什麼方向上的改變？
黃偉哲市長,就不噴藥，結果蚊子就來了。
蔡宗豪議員,所以現在是怪市民嗎？
黃偉哲市長,誰敢怪市民，天大的膽子。我只是要說第一線的防疫人員很辛苦，噴藥被罵、不噴藥也被罵。
黃偉哲市長,第4屆 第2次定期會 市政總質詢  647蔡議員宗豪：
黃偉哲市長,我知道，包括噴槍溫度高，可能會造成一些民損，我們也是接到非常多的陳情。
黃偉哲市長,對，前二個禮拜有造成民損。
蔡宗豪議員,對，所以我想市府針對這部分很兩難，不噴藥又不行，所以在噴藥或防疫上，儘量不要造成民怨。你們每天都開會，未來這幾週有什麼樣的防疫方向嗎？
黃偉哲市長,我們目前找到民眾勉強可以接受的方式，就是住宅被劃進可能感染的區域時，第1次噴藥，第2 次送他們殺蟲劑；只噴1 次藥，以前可能要噴到4、5 次。
蔡宗豪議員,OK。在媒體的包裝上，我認為真的不能欺騙市民；上次說疫情反轉，結果過1 個多月後，病例是增加的。剛才市長也跟我說最近數字已經下降，希望如同市長所言，我們登革熱的病例可以下降，好不好？
黃偉哲市長,我當然希望能下降，日夜都希望它能下降，連夢裡都希望。
蔡宗豪議員,我知道你很希望案例能夠下降，但重點是你能不能減少一些跑活動的行程？我有看到你在進行水溝噴藥，對不對？這類行動可以增加，多一些區域的巡視，甚至可以到噴藥現場多看一下。
黃偉哲市長,議員講得很對。
蔡宗豪議員,現在是關鍵時刻，臺南市的疫情嚴重程度已經是全國之冠，在這個時間點上，我們的市長跑去參加選舉活動，在幫人家造勢、在跑活動、跑公祭，我認為這是比較不妥，市長，你也認同吧？
黃偉哲市長,我覺得日常的公務還是要進行，但是議員如果有注意到的話，會發現我都是利用自己的休假日，在星期六、日噴藥。
