speaker,content
主席,（郭議員鴻儀）
主席,開始會議。臺南市政府黃偉哲市長、秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁，以及電視機前各位關心臺南市政的好朋友們，大家早安、大家好。今天是11 月7 日星期二，也是本次定期會第15 次會議，上午議程為市政總質詢，今日議員質詢的順序為陳秋宏議員、沈家鳳議員、邱昭勝議員，因為手語翻譯的關係，原則上我們每50 分鐘休息10 分鐘。首先請陳秋宏議員質詢，時間50 分鐘，陳議員請。
陳秋宏議員,謝謝主席。黃市長、方秘書長、各局處首長、新聞媒體好朋友及觀眾朋友，大家好。
陳秋宏議員,今天是本席第4 屆第2 次市政總質詢，在此請大家多多指教。首先我要請問市長。
黃偉哲市長,是，陳議員好。
陳秋宏議員,現在最夯的是吃飯沒有廚餘，代表吃魚也可以不吐魚刺、吃雞肉也可以不吐骨頭。
陳秋宏議員,市長，你也是這樣嗎？
黃偉哲市長,吃葡萄不吐葡萄皮，不吃葡萄倒吐葡萄皮，吃飯本來就會有剩下的東西，在做菜時也會剩下。
陳秋宏議員,柯文哲一直說他吃飯不剩廚餘，我不知道在座的每個人是否有人可以刻意不產生廚餘，有的請舉手？都有廚餘，不管是前置作業還是魚刺，我想柯文哲應該是媽寶，就算媽媽幫他撿了魚刺出來還是廚餘，我想請問臺南市大概有多少廚餘？如何利用這些廚餘？
黃偉哲市長,向議員報告，其實在生活中，食物的製造過程中，甚至動物的養殖，處處都有廚餘，這部分我們臺南市已經爭取到設置廚餘廠，臺北市他們沒有在用廚餘廠，但是我們有廚餘廠，請局長向你詳細報告。
環境保護局許仁澤局長,"向議員說明，我們有2 座高效能廚餘廠，1 個月大概生產1,000 噸堆肥，另外我們也有將廚餘標售給畜牧業者，這兩種方式同時在進行，因為我們的廚餘量其實超過處理量，所以若畜牧廠有適當的蒸煮設備，我們也會往這方向來進行。"
陳秋宏議員,局長，根據統計，全臺每年家戶廚餘回收量約有48.9 萬噸，我們臺南市總計約有幾噸？
環境保護局許仁澤局長,約2 萬噸。
陳秋宏議員,"2 萬噸有1,000 噸做肥料？"
陳秋宏議員,第4屆 第2次定期會 市政總質詢  596環境保護局許局長仁澤：
陳秋宏議員,"1 個月1,000 噸，我們今年從1 月至10 月約標售9,000 噸給畜牧業。"
陳秋宏議員,好，就是有些當廚餘，有些當堆肥。
黃偉哲市長,"向議員報告，1 個月1,000 噸，1 年就是1 萬2,000 噸，加上另外9,000 噸標給畜牧業者，所以加起來是2 萬1,000 噸。"
陳秋宏議員,有沒有想過這些廚餘做成堆肥後會產什麼氣味？
環境保護局許仁澤局長,堆肥當然需要足夠的空間，其實現在做的堆肥也有含水量過高的問題，我們也一直在想辦法克服。我們的堆肥主要有二種，第一種是生廚餘，另一種則是熟廚餘，生廚餘做堆肥的肥分不夠，所以需要適度去調理。
陳秋宏議員,謝謝，我再請問一下環境保護局，下營區農村裡的有機肥料廠，幾乎每天都被抗議，每天都有人在罵，它有沒有用廚餘堆肥？
環境保護局許仁澤局長,它應該不是使用廚餘。
陳秋宏議員,有沒有廚餘？
環境保護局許仁澤局長,這家我不確定，但是這家我們有常常去稽查。
陳秋宏議員,每次叫你們去稽查，沒有一次抓得到，每天都有民眾在罵臺南市政府環境保護局沒有作為，罵了好幾個月了，稽查科查了幾個月，有查到什麼嗎？
環境保護局許仁澤局長,向議員報告，事實上有處分，他們有時候作業管理不是很好，一些該封的沒有封，該關起來的沒有關起來。
陳秋宏議員,若該封不封，就叫它封廠。
環境保護局許仁澤局長,我們就予以處分。
陳秋宏議員,不是處分的問題，你要不要來下營區大屯里住住看，幾乎每天晚上電話和臉書都被打爆，你們稽查科都無法替里民解決問題，要環境保護局做什麼？
環境保護局許仁澤局長,這家很特定，其實下營區附近還有很多畜牧場，我們都有定期去稽查。
陳秋宏議員,畜牧場的氣味我們都知道，養豬場有時會有豬屎味，我們也知道，我們是農村長大的小孩，但是這些氣味是酸的，不只是臭而已，還會酸。
陳秋宏議員,第4屆 第2次定期會 市政總質詢  597環境保護局許局長仁澤：
陳秋宏議員,它控制不太好，肥料的……
陳秋宏議員,若控制不好就叫它關起來，不要在那裡影響所有居民。
