speaker,content
主席吳禹寰議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁，電視前關心臺南市市政的朋友，大家早安，大家好，今天是6 月5 日，星期三，也是本次定期會第17 次會，上午議程為市政總質詢。今日質詢的議員為林美燕議員、杜素吟議員，每位議員質詢時間為50 分鐘，首先請林美燕議員質詢，林議員請。
林美燕議員,主席，今天的質詢需要請教動保處處長，我已經邀請他今天列席，可不可以先請處長進來？
主席吳禹寰議員,好，請動保處處長列席。
林美燕議員,謝謝主席。市長、市府一級主管、媒體記者好朋友及我們臺南市民好朋友，大家好，我是林美燕，歡迎大家共同來關心我們的市政，今年對臺南市來說是非常熱鬧的一年，為慶祝臺南400 所舉辦的各種五花八門的活動都陸續在展開中，前市長賴清德總統國宴在臺南，還有豐富的臺南伴手禮，另外在總統就職前安平四大宮廟也舉辦了連續三天的歌仔大戲，在在都讓全國看到臺南，也把臺南這個名字響亮在國際，市府跟市長都非常用心，利用這個機會大力行銷臺南，為臺南帶來了大量的人潮，人潮就是錢潮，所以這麼大的商機就足以肯定市長跟所有市府團隊的能力跟用心。不過，最近有個聲音，聽說在第二波的入閣名單中有我們黃偉哲市長，請問市長這是真的嗎？您要離開我們了嗎？
黃偉哲市長,網路詐騙很多。
林美燕議員,網路詐騙很多，所以這個不是真的？
黃偉哲市長,對，不代表本人立場。
林美燕議員,市長您現在說的話，我能夠相信嗎？
黃偉哲市長,可以，因為驗證的到。
林美燕議員,好，可以驗證的到，市長請坐。先讓市長看一下資料，上次本席總質詢時，市長允諾要給匹克球委員會一個標準的匹克球場地，結果在三個星期前，體育局會同本席及委員會一同到場地去查勘，才發現竟然是要配合光電業者做一個簡易的球場，原來市長心目中的標準場地就是簡易場地，市長知道這件事嗎？這情何以堪！再來，在上次總質詢時，市長也答應怡平里的里民可以回到原活動中心。
黃偉哲市長,第4屆 第3次定期會 市政總質詢 708沒錯，怡平里的案子已經確定了。
林美燕議員,對，回去活動中心已經將近六、七個月了，上個禮拜舉辦慶祝端午節活動，我們到現場時，裡面的每個人都汗流浹背，實在有夠熱，里民不斷地來詢問我哪時候會有冷氣？
林美燕議員,那個空間連一臺冷氣都沒有，我們看了好心疼，很難過，我們回去半年多了，設備都沒有到位嗎？跟怡平里一樣狀況的是再興里，去年5 月時，民政局局長在記者會上說要活化以前的活動中心，需要350 萬元，您也同意一次到位，去年總質詢時，本席也跟市長講，用350 萬元換1 億元的活動中心，讓再興里活動中心活化，您認為值得嗎？市長，您也覺得很值得，結果到現在一年多了，那個地方還沒有開放，活動中心蓋好後，還有一筆84 萬元的設備費用，應該就要一次給足。
黃偉哲市長,為了84 萬元就卡了一年，實在很奇怪。
林美燕議員,市長，我們是配合市政，為了預算著想，工程款那麼龐大，同時也替市府解決用地的問題。
黃偉哲市長,這點非常謝謝。
林美燕議員,用舊的活動中心去修繕、補強設備，但是這一年來都沒有看到市府民政局對我們的關愛，修改一件舊衣服，不能東補西補，一定要整體規劃。
黃偉哲市長,我發現您現在穿的跟去年一樣。
林美燕議員,當然，每次總質詢我一定都會穿這一件，為什麼？因為對我的專業，我要認同。局長，是不是要讓我懷疑市長的誠信何在？還是某些局處沒有聽到市長的話，要陷您於不義？局長，請跟我們說明。
