speaker,content
主席邱昭勝議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會同仁，以及電視機前關心臺南市政的朋友，大家早安大家好，今天是 6 月 15 日星期四本會期第 18 次會，上午議程為市政總質詢，議員質詢的順序為周奕齊議員、曾之婕議員、張世賢議員，因手語翻譯的關係，原則上每 50 分鐘休息 5 到 10 分鐘，首先有請周奕齊議員質詢，時間為 50 分鐘，周奕齊議員請。
周奕齊議員,謝謝主席。市長早，各位局處首長大家早安，臺南市芒果種植的面積是非常廣的，尤其是楠西、玉井、南化跟左鎮，這 4 個區就佔了全臺的 40%，是芒果盛產的重點區域，也是許多農民依賴維生的重點農作物之一，我想請問市長，今年芒果產量預估有多少？
黃偉哲市長,"我們往年大概都 8 萬噸，去年是 2 萬 9,000 多噸，今年大概 8 萬 8,000 多噸，比往年多一點。"
周奕齊議員,今年的芒果大概有 7 成，我想問一下，我們目前增加了多少的新通路？
農業局李建裕局長,今年除了外銷的通路有增加以外，加工的部分有做成果汁、還有原形冰棒、芒果的切丁等。
周奕齊議員,目前外銷通路增加了那些國家？
農業局李建裕局長,韓國、日本、澳洲、紐西蘭，汶萊那邊也有在談，還有新加坡等，都有在處理。
周奕齊議員,那這些通路拿的量大概多少？國外的訂單都已經確定有了嗎？
農業局李建裕局長,東京食品展的時候就有接到訂單了。
周奕齊議員,目前我們接到多少訂單？有幾個國家跟我們下訂？
農業局李建裕局長,目前是韓國最多，還有日本、紐西蘭。
周奕齊議員,紐西蘭跟我們下訂了多少？
農業局李建裕局長,紐西蘭比較少，一個禮拜大概 2 噸，一直出到我們產期結束。
周奕齊議員,這樣兩個月的時間大概是 10 幾噸。
黃偉哲市長,差不多 20 多噸。
周奕齊議員,這是臺南市歷年來芒果外銷的資料，但我去查發現市府給的資料跟中央調出來的資料落差好像蠻大的，我們可以看到 111 年臺南外銷有寫到美國。
農業局李建裕局長,美國？3 年前嗎？
周奕齊議員,你們自己寫的是 111 年，但我查不到資料，所以想請教一下，這份資料在做的時候是隨便做還是怎樣？這份資料是農業局提供給本席的，在 111 年的出口有美國，我想問這美國是什麼？
農業局李建裕局長,這是行銷科提供的資料，美國的部分我再來做個確認。
周奕齊議員,連你自己也不知道原來美國也有通路就對了，還是美國是亂寫的？又或者是寫錯的？
農業局李建裕局長,不是亂寫，應該是說同仁依照生產的面積所佔的比例下去算的。
周奕齊議員,黃市長，你可以看到每一年的銷售資料農業局都蠻用心把它做出來，我再簡單整理給你看一下，這是我們每一年的內外銷比還有加工量的比例，我想問一下，你對這份報告裡面農業局做出來的資料有什麼意見？
黃偉哲市長,"我們外銷量以去年來講沒有很多，只有 1,000 多噸。"
周奕齊議員,其實外銷量在去年會少是正常的，因為去年的芒果少，芒果量多的時候外銷當然就會多，但我想問的是你對加工量有什麼感受？
黃偉哲市長,我覺得為什麼加工量都固定 20%。
周奕齊議員,是吧，如果我們把這個比例算出來，你會發現農業局其實根本沒有去算過，用個乘以 20%就過去了，你都沒有發現對不對？歷年來都這樣，農業局？
農業局李建裕局長,跟議員報告，這種東西不可能很精準去算。
周奕齊議員,你沒辦法很精準去算就不要提出這個數據嘛！你這個在唬弄人民，唬弄黃市長！
農業局李建裕局長,這是根據專家學者……，全臺灣沒有人可以很精準去算到什麼人出多少噸。
周奕齊議員,沒有辦法精準為什麼你們可以連後面的 01、83、30、34 都寫得出來？你不覺得很好笑嗎！你們就是發新聞的時候就拿這個數據來唬弄人民，就是在騙人民你們今年做了什麼，這個數據都是造假的，就像剛才我說的美國，你連美國都不知道他是我們去年外銷的第二名！
農業局李建裕局長,美國不可能第二名。
周奕齊議員,對啊，但你們局給我的資料是香港第一名，美國第二名，你自己看！
農業局李建裕局長,那應該是打字打錯。
周奕齊議員,你給我的資料打字打錯，你是在開玩笑嗎！所以你知道你們裡面在做什麼事情了嗎？
周奕齊議員,黃市長，團隊怠惰你知道嗎？
黃偉哲市長,報告議員，您講得很對，我們會檢討，但另外一個重點是從 100 年開始他們就習慣性的這樣子編，我覺得我們有必要從頭到尾好好來檢討這個部分。
周奕齊議員,這個部分必須要好好去檢討。另外給您看一下，中國跟香港是我們外銷的重點之一，但每一年的新聞都是在日本、韓國，甚至你剛剛說的紐西蘭，完全不會提到以前盛產的時候，中國跟香港是臺灣外銷第一大的地方，我想問一下，為什麼你們都不敢提？
農業局李建裕局長,沒有不敢提的事情。
周奕齊議員,這是事實，那我們的新聞寫過嗎？我跟你說，國家的政治對立不要去影響到人民的生計，我們要想辦法把水果推出去，尤其是人家願意接受我們的水果的時候，我們就要想辦法把最好的水果呈現出來，讓人家買的時候買的甘心，而不是覺得在幫助我們，臺灣芒果品質是非常好的，全球都知道，所以即使大陸阻擋進口，他們的進口商也很希望有我們的水果，這個部分黃市長應該要了解到。
黃偉哲市長,我了解，水果產銷最好不要參雜政治的成分，對於芒果也好，或關廟的鳳梨也好，如果中國大陸願意跟我們採購，我們覺得都是很好的事情。
周奕齊議員,其實一直以來買賣的事情就像兩個人在做生意，你今天一直罵人家罵到人家就算覺得你的品質好也不想買，影響到的是底下這些農民的生計，所以我們在做大家長的時候，不應該把政治對立拿來炒作到極限，或為了選舉而去炒作這件事情，要想到底下還有多少的農民跟生意人要做貿易進出口所有的東西，這些都影響了全臺的經濟問題，你看中國跟香港，其實進到香港的芒果有很多也進中國大陸去了，你們應該也知道吧，市長。
黃偉哲市長,應該有一部分。
周奕齊議員,是大部分。
黃偉哲市長,香港的消費市場是強的。
周奕齊議員,我們政治對立之後，他們說很多大陸沒辦法進去的也都是從香港進去的。
黃偉哲市長,我同意，不過你也知道芒果不耐久長，稍微放幾天就有黑點了。
周奕齊議員,我們去香港這條線其實是很快的，我想說的是，今年盛產的時候，大陸這條市場是否要想辦法再次打通，這是我們要想的，如果認為沒有必要打通也沒關係，但要想辦法讓這些農民有其他的出入。
黃偉哲市長,我們不會放棄中國大陸這個市場。
周奕齊議員,好，如果你們不會放棄，這個部分我希望要跟政治面分開去處理，好不好？
黃偉哲市長,好。
周奕齊議員,謝謝市長。現在枋山愛文在搶收，這一陣子我們價格一直在崩跌，尤其是從 5 月 23日到 6 月 9 日這段時間可以看到每公斤從 80 幾元一直往下跌，我想問黃市長，有什麼方式來穩定臺南市的芒果？
黃偉哲市長,"分兩個，同一段時間你也注意到了，像黑鮪魚在他們那邊剛開始出現時 1 斤是 1 萬多，現在 1 斤不到 1,000 元，一個月下降到將近 1/10。"
周奕齊議員,我們在基層發現會下降那麼快是因為他們搶收，品質參差不齊，他們很多芒果削了是不能吃的，造成收貨商嚇到，購買意願減少，因為買到這些東西他們是要賠錢的。
黃偉哲市長,連帶影響到臺南。
周奕齊議員,這一部分要怎麼去保證我們不會被他們影響到？我們的產銷履歷一直以來是越做越好，但是山區的未編定地或者是林地，目前在法律上來講是違法種植，但這是因為以前政府沒有做好，土地沒有去編定，導致種植的人沒有辦法做出產銷履歷，因此要外銷也有困難，所以這部分要想辦法跟中央溝通協調怎麼解決，外銷要產銷履歷是自己把自己受限住，把自己包到沒辦法外銷。
