speaker,content
主席,（陳議員秋宏）
主席,好，會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、以及本會同仁，還有電視機前關心臺南市政的朋友，大家早安、大家好。今天是10 月26 日星期四，也是本次定期會第7 次會，上午議程為市政總質詢，向大會報告請假的官員，財政稅務局盧貞秀局長請假，由邱寶彧副局長代理；警察局廖宗山局長於10 點30 分到12 點20 分請假，由李安淳副局長代理；研究發展考核委員會陳淑姿主任委員10 點30 分到12 點20 分請假，由王珠環專門委員代理。今日質詢的順序為蔡筱薇議員、蔡蘇秋金議員、李偉智議員，因為手語翻譯的關係，原則上每50 分鐘休息5 至10 分鐘，首先由蔡筱薇議員質詢，時間為50 分鐘，蔡筱薇議員請。
蔡筱薇議員,好，感謝主席。市長、市府各局處首長、新聞媒體大哥大姐，還有所有的臺南市民朋友，大家早。今天是蔡筱薇第4 屆第2 次定期會總質詢，在今天的總質詢開始前，我想先請請教市長，市長，昨天我們的前議員謝龍介先生在臺北市開記者會批評臺南市的健保，不知道你有沒有聽到這個消息？你覺得他這樣批評對嗎？
黃偉哲市長,謝謝蔡議員，這個消息略有耳聞，雖然謝前議員他這樣講，但跟事實有蠻多出入，尤其是他有提到不排富，坦白講在現在六都裡面已經有實施健保費補助的五都，沒有人不排富，所以這不排富是天上……我覺得其實對於公平正義來講有很大的差距。
蔡筱薇議員,另外，市長，他也有提到過去可能是賴前市長跟你交代不要編列預算，你覺得有這一回事嗎？這種事情可以亂說嗎？
黃偉哲市長,我的預算是我自己所編，不應該也不必受任何人的影響，更沒有所謂交代的事情。
蔡筱薇議員,所以這叫做「乞丐背葫蘆」，你知道這是什麼意思嗎？不知道？
黃偉哲市長,你臺語也很好。
蔡筱薇議員,真假仙！龍介仙棄臺南市不顧，跑到新北市替侯友宜當副召集人，這位副召集人回來攻擊我們臺南市，他都沒想到整個全國六都，我們也有老人長者福利，他應該要提醒新北市侯老三，跟他說他現在還沒有，不是嗎？所以我也希望……
黃偉哲市長,根據我們的了解，新北市暫時還沒有全面實施有排富性的這項福利。
蔡筱薇議員,事實上他們有實施，但是他們分階段實施，沒有完整性的長者福利。
黃偉哲市長,本來我們也要分階段，而且我們分的階段還比他們優惠一點，因為金額比較高，但第4屆 第2次定期會 市政總質詢  235是後來思前顧後，看到整體的財政還可以負擔，我們就在今年7 月1 日開始全面實施，且是排富性地實施。
蔡筱薇議員,還是非常肯定黃偉哲市長，過去賴清德副總統在縣市合併時，擔任第1 屆臺南市市長，大家都知道財政非常困難，在嚴守財政紀律的情況下，延續到市長你的任內，你也從善如流的願意在現在開始實施長者健保補助，所以我在這邊還是要再次肯定市長的努力，我想市民朋友都能感受到。
黃偉哲市長,"感謝蔡議員，如果我們現在債務還跟縣市合併剛開始的時候負債一樣多，那個時候剛縣市合併，負債將近1,100 億元，如果照現在的利率，每年都要付17 億元以上的利息，這17 億元我們可以做很多事，現在的負債500 多億元，利息大概付8 億元，差這8 億元就差很多了。"
蔡筱薇議員,非常感謝市長開源節流，讓我們的長者健保可以如期施行。我也藉這個機會跟市長請教，台積電已經釋出不在桃園市設廠的消息，其他的縣市聽說都在爭取，臺南市政府也有在爭取，現在我們擔心的是，雖然大家都希望台積電來臺南市設廠，但是水、電，以及所有的路網，包含連外道路的開通，臺南市政府做好準備了嗎？
黃偉哲市長,謝謝蔡議員，你講得非常鞭辟入裡，我就先講結論，機會是留給有準備的人，有準備就有底氣，沒有準備只能靠運氣，最後的結果會讓人家生氣。為什麼？因為我們這些土地都準備好了，我們有水，而且是再生水，因為高科技產業特別著重循環永續，他們當然可以用自來水，但是應該以再生水為優先，不足的再用自來水，我們還有電，而且是綠電，11 月就要召開世界氣候變遷會議，坦白講，高科技的用電量很大，他們要先用綠電，我們現在的綠電為全國最多，再生水在全國也是數一數二多，所以正好符合台積電的要求。
蔡筱薇議員,也就是說其實從過去，我們的賴前市長爭取台積電到臺南市設廠是真的，可以再次的見證是非常不容易。
黃偉哲市長,如果沒有賴前市長去努力爭取，加上台積電自己的商業、企業布局，以及張忠謀前董事長同意來臺南市設5 奈米、3 奈米廠，就沒有南科現在的榮景。
蔡筱薇議員,是，謝謝市長的解釋，有看到雲林縣、彰化縣都紛紛丟出橄欖枝，可是我們也看到他們過去都常常都喊缺水缺電，所以看得出來缺水缺電這種行為都是政治操作，謝謝市長。
蔡筱薇議員,接下來，還是希望可以跟市長還有所有市府團隊好好來討論，這是筱薇在上一屆所提出的政見文宣，包含了在竹篙厝希望做大幅升級，竹篙厝就是仁和及整個南臺南副都心的區域，因為南臺南副都心這邊的火車站，在115 年即將可以完工，市長跟我都繼續連任了，希望這些政見在未來可以變成我們的政績，期許市長可以跟我一起努力。我們看到竹篙厝未來這座南臺南副都心站，預計於115 年可以完工啟用，可以預期竹篙厝未第4屆 第2次定期會 市政總質詢  236來將有更多教育、文化、商業等資源的串聯，包含將來預計有臺南市的運動藝文休閒園區，還有南臺南副都心車站專用區，甚至未來在社會住宅還有捷運的生成，所以希望看到這個區域能有更多的發展。接下來想要跟市長討論的就是未來在竹篙厝南臺南副都心這塊地區裡面，可想而見就是人口會上升，如何再吸引更多的人口回流東區？市長，我跟你報告，過去東區有6 席議員的席次，但是人口下降以後，現在東區只有5 席，我們希望在竹篙厝的生成以後，未來可以有更多的人口回流到東區，我想要跟你爭取的是未來在東區，竹篙厝這個地方，一定會有更多商業機能的設施進駐，不管是圖書館或是特色公園的建置，希望可以為未來預想。圖書館的部分，其實在虎尾寮有裕文圖書館，圖書館可以讓許多新住民進來以後利用圖書館閱讀，就近的學生也可以使用圖書館，這些都是吸引大家入住的特色，所以我也希望未來能爭取藝文圖書館。另外，還有特色公園，未來如果我們有BOT，可以藉由商業的進駐，請他們建設睦鄰的設施，替我們在竹篙厝，不管是單獨建設特色公園，還是搭配捷運南臺南副都心站，我們來爭取做特色公園，好嗎?
黃偉哲市長,是，特色公園的部分，因為大家也知道，很多市民朋友，都希望在他們的區裡面有，如果能夠許願，我希望每區有1 座特色公園，但是現在也有一些區已經超過1 座，我們也努力在能力範圍內，希望能多設一些，竹篙厝這邊，希望能夠有合適的地方把特色公園落實，讓生活機能更完備。
蔡筱薇議員,好，謝謝市長，市長請坐。接下來這個部分，可能要請教地政局局長，現在南臺南副都心站的車站專用區，請問目前劃分的用途有哪些？
