speaker,content
主席杜素吟議員,臺南市政府黃偉哲市長、方秘書長、各位局處首長、新聞媒體各位女士、先生，以及本會各位同仁、電視機前面關心臺南市政的好朋友，大家早安、大家好。今天是10月23日星期三，也是本會定期會第9次會，上午議程為市政總質詢，在這裡向大會報告，今日市政府請假的首長，11時30分財政稅務局李局長要去國發會開會，所以會待到第2次質詢結束，11時30分到12時20分由副局長邱寶彧代理，今天質詢的議員第1位是蔡筱薇議員、第2位黃麗招議員、第3位陳秋萍議員，每位議員質詢的時間為50分鐘不再延長，首先請蔡筱薇議員質詢，時間50分鐘，蔡議員，請。
蔡筱薇議員,好，感謝主席。市長、各局處首長以及媒體大哥大姐還有電視機前的市民朋友，大家早，今天是10月23日，也是筱薇第4屆第4次的定期會總質詢，在總質詢開始前，首先想要向市長要求，也希望你能爭取，大家說賴清德，我們的老市長就任新總統，臺南有很多機會，在中央大力支持之下，如何讓臺南市在這個時間點脫胎換骨，我想這是非常重要的，所以想詢問市長，中央現在運動部正在進行中，在奧運結束了以後，我們拿下了很多美好的成績，接下來運動部就要成立了，不知道市長有沒有聽到這樣的訊息？
黃偉哲市長,謝謝，多謝蔡議員，其實賴總統在當選後就職前，回到臺南的時候，有好幾次，我相信你也聽過，他說選舉的時候去過很多縣市，尤其包括6大直轄市，比較起來臺南有很多東西需要迎頭趕上，他也願意在這方面幫忙，回顧過去他當行政院長那1年多，其實臺南是有一些進步，後來擔任總統，我想未來有更多的機會。說到運動部，我覺得中央新成立運動部是一個很好的想法，全面提升臺灣的運動水準，但是鑒於政府南北平衡的原則，運動部如果將來全部的館舍或者是部分的館舍，可以在南臺灣，我們熱切期待在南臺灣的部分，臺南的機會應該是有。
蔡筱薇議員,市長，我們一定要大膽作夢，我現在要求你，也請你一定要向中央爭取，讓運動部能夠在臺南設址，為什麼會這麼說呢？運動部接下來會編列200億的預算，旗下也會設6個司、3個行政法人，將近400多個人，就我所知，亞太國際訓練中心目前沒有廠商來投標，包含議會同仁郭鴻儀議員也提到，要如何讓亞太國際棒球訓練中心呈現一個複合式的國際體育賽事場地，是不是有機會來爭取，尤其是國際棒球村的部分，周邊還有很多土地尚未開發，除了這個地點，另外第2個地點，當然就是麻豆的首府大學，在首府大學的部分，建築物更是可以節省很多的成本。
黃偉哲市長,對，站在替中央節省經費，而且充分利用既有的館舍，還有位於臺南市中心點的位置，我覺得曾文市政願景園區我們也很樂意期待，當我去開行政院院會的時候，會跟議長及副議長來簡介曾文市政願景園區，希望他們能夠考量。
蔡筱薇議員,是，市長，因為我們在巴黎奧運的成績表現是非常亮眼的，所謂的國力就是體育，體育就是國力，怎麼樣讓南北平衡體育的發展，我想運動部可以來臺南設址，對臺南來說是一大加分。
黃偉哲市長,而且現有的館舍都在那邊，只要指定選擇要使用哪些建築物，就可以撥給他們來使用。
蔡筱薇議員,請市長一定要大力的爭取。接著要跟市長您討論，當然也包含了臺南市的火車站，市長，不知道你是否有印象，火車站差不多從你就任，就開始蒙上一層紗布了，神秘的紗布。
黃偉哲市長,從我開始在競選的時候，我就跟林委員去會勘過那個地方，那個地方其實都是很有價值、很漂亮的一個老館舍，但是鐵路局就比較慢一點。
蔡筱薇議員,現在是這樣，廠商把古蹟修復，整個延伸到今年2024年了，包含之前經歷了臺灣燈會，現在是臺南400，整體來說，火車站可以說是全國第3大的火車站，每天的人次將近5萬，那麼多人來，火車站就是大家對臺南的第一印象，其實是不佳的。
黃偉哲市長,這5、6年來都感覺是在工區裡面。
蔡筱薇議員,所以明年接著不管是全中運或者是設計展在臺南繼續舉辦，只會有更多的人來到臺南，請問市長知不知道目前臺鐵與地方政府怎麼接洽，接下來是不是文資處要負責？謝局長。
文化局謝仕淵局長,關於臺南車站的事情，向議座報告，這件事情後來在文資局的協調之下，現在就是臺鐵會委由文資處接手，關於現況調查和後續的修復擬定原則，這些事情我們會來執行，因為我們的經驗也會比臺鐵還要更豐富一些，其實……
蔡筱薇議員,就我知道的程序，10月中應該就要公告了，你們……
文化局謝仕淵局長,11月中……
蔡筱薇議員,10月中還是11月中？
文化局謝仕淵局長,這個月是完成行政程序，就是臺鐵委託我們做這件事情，後續的程序會趕快來辦理。
