speaker,content
主席邱昭勝議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生，以及本會各位同仁，電視機前關心臺南市政的好朋友們，大家早安、大家好。今天是6月6日星期四，也是本次定期會第18次會議。上午議程為市政總質詢，今天質詢的議員為邱莉莉議長、方一峰議員、鄭佳欣議員，其中邱莉莉議長採書面質詢。各位議員的質詢時間為50分鐘，我們就不再延長時間，首先請方一峰議員質詢，方議員請。
方一峰議員,"感謝主席。市長、市府一級主管、媒體好朋友及所有市民好朋友，大家早安、大家好，今天是一峰第4 屆第3 次的市政總質詢。首先請教市長，北門區去年的戶籍人口跌破1 萬人，目前設籍在那邊的人口數不到1 萬人了，而且還繼續下滑中，到4 月底只剩下9,905 人，你知道是什麼原因嗎？"
黃偉哲市長,老化、生不如死，移進去的比較少、移出去的比較多。
方一峰議員,是，請坐。溪北的就業機會比較少，再加上南科的磁吸效應，造成人口外流，最重要的是我們的交通不方便。本席一直提到，一個城市如果要發展，一定要有交通，而且交通要好。所有貨運物流的距離、時間成本，看的都是交通；廠商要進駐，也是要看交通的便利性，廠商如果沒進駐，就沒有商機，地方要留住人也有困難。所以本席建議，臺南市不要再重南輕北，尤其現是溪南這邊，每天各個路段都在塞車，我們一定要均衡發展。現在工業區有很多都蓋在溪北，非常需要我們把交通串聯起來，整體串聯溪北跟南科，將附近的工業區，包括新吉、七股、佳里跟麻豆都串聯起來，打造一個衛星工業區，串聯成一個產業鏈。
方一峰議員,本席自擔任議員以來，一直都很關心溪北的發展，也持續在爭取從溪北到南科蓋一座跨曾文溪大橋，其實溪北到南科就只差一座橋而已。說了這麼久，很高興市府終於有回應；現在規劃從南41 線接往台江大道，還有南科烏橋中路跨曾文溪，接市道173 線。
方一峰議員,局長可以跟市民報告一下嗎？因為很多市民都很關心，一直在問。
工務局陳世仁局長,感謝議員關心曾文溪大橋及另一座橋這二個案子。從西邊開始，就是從現在的國姓橋到西港大橋，其實距離非常遠，但中間沒有一座比較適當的橋，因此我們最近開始研議，從佳里的都市計畫中著手，規劃這條從41 線接往新吉工業區的橋梁；這條橋梁的總經費大概是63 億元，目前為止，期中規劃報告大概完成，約年底時把期末報告完成後，我們會跟中央爭取相關的預算。另外是從麻豆的謝厝寮橫跨一座橋銜接到烏橋中路，這座橋因為在比較上游，所以需要的經費少一點，但大概也要將近50 億元。目前這二座橋梁同時規劃，如果都完成了，我們在適當時間點會儘量跟中央爭取相關預算。
方一峰議員,第4屆 第3次定期會 市政總質詢 737是，請坐。希望市府可以為市民朋友，特別是溪北這邊多打拚一下。現在的總統是我們的前市長，我相信他未來對臺南市的建設會更支持，市府可以利用這個機會，儘快為溪北鄉親多爭取一些。選舉的時候，所有媒體都說臺南市是他的本命區，是他的地盤票，不要選舉過去了，船過水無痕，就這樣算了。市長，針對這點你有什麼話要講嗎？
黃偉哲市長,我向議員報告，選舉是一回事，阿扁總統也是臺南人，那時臺南也替他贏下很多選票，也說是他的本命區。我想最重要的，應該是要當成建設的本命區，不是政治的本命區。如同議員剛才指示跟提到的，麻豆雖然不是你的選區，但是你也很關心謝厝寮那邊，謝厝寮再過來就是西港後營了。另一邊是南41 線那邊，我想雖然費用較高，位於比較下游一點，因為曾文溪的溪面比較廣，但我們也是要做，因為那個地點確實是大北門區連接南科的一個重要路線。另外一個是你剛才沒提到的，就是臺61 線跨曾文溪橋，現在也即刻要做了。
方一峰議員,現在要做了，是中央要做的，觀光考量。
黃偉哲市長,但是那個已經說20 年了。
工務局陳世仁局長,對，從開始到目前為止。
方一峰議員,那條我聽說以前要做，後來阿扁當總統之後，改做官田那邊的。
工務局陳世仁局長,應該不是。
黃偉哲市長,你如果這樣說，阿扁總統會生氣。
方一峰議員,很多人這樣說，不知道是真是假。我再問，如果只可以選擇做一條而已，有沒有優先順序？或是你認為哪一條比較重要？
工務局陳世仁局長,其實二條都很重要，各有各的看法跟想法。
方一峰議員,我是說只能先做一條的話。
黃偉哲市長,向議員報告，都做最好。
方一峰議員,好，請坐。從2014 年到現在，10 年來西港大橋發生跳水自殺的案件共17 件，本席從108 年開始，一直以來都非常關心這個問題。爭取設置防護網，希望挽救這些生命，人往往是一個念頭、一個衝動，一條生命就這樣殞落了。工務局之前提到橋梁要檢測，公路總局裝的那個，老實說意義也不大，也還是有意外發生。西港大橋那麼長，民眾會跳水的路段也只有那一帶而已，都是固定的地方，老實說，失去的除了一條生命外，還第4屆 第3次定期會 市政總質詢 738有警力跟消防資源的投入。通常警消接到有人跳水的通報後，消防隊等相關單位會去現場確定，還要慢慢找人，耗費很多警消資源。現在水利署第六河川局在西港大橋北段出口處有架設即時影像，不過那邊的位置距離太遠了，有時候真的都看不到。消防局提供本席的事故發生熱點，大概在西港大橋中央往南、往北100 公尺附近，本席建議市府可以研擬一下，比照學甲華宗橋或四草大橋的影像，如果剛好發生事情，可以讓這些警消人員更清楚潮汐或掌握其他影像資訊，方便作業以提高效率。
黃偉哲市長,是，議員你說得很對，生命是無價的，不只是西港橋，包括四草大橋和其他橋，我們會全面評估，在那邊設置監視器，不用整座橋都設，只要在溪面那段。
方一峰議員,對。
黃偉哲市長,一座橋這麼長，不一定全部都設，就設置在溪面這段。
方一峰議員,消防局局長，之前我跟你反映過，你覺得怎麼樣？
消防局李明峯局長,議員的反映很重要，如同剛剛市長答覆的，但目前我們還有空拍機，要去救溺的話，會再用上空拍機。
方一峰議員,不是，我現在是說這個情況。
工務局陳世仁局長,向議員簡單說明，其實111 年度做了紐澤西護欄，還加裝了鐵絲網。
方一峰議員,我知道，我現在是說監視器。
工務局陳世仁局長,監視器的話，我們跟消防局還有相關單位，像是跟公路局再辦理會勘，如果要設的話，設在什麼地方比較適當。其實在槽化處也有設，只是距離可能比較遠一點。
方一峰議員,"是，請坐。消防局局長，本席一直很關心消防員的福利跟安危，尤其現在受到少子化與就業多元化的影響，去年招考900 人，最後好像只錄取384 人吧？原本臺南市的消防員額是1,120 人，去年已經修正組織編制，可以增加477 人，分成15 年，從112 年到120 年進用。局長，現在我們補多少人了？"
消防局李明峯局長,向議員報告，今年1 月補了48 人，10 月補17 人，明年市長給我們的預算，總共要增加180 人，所以明年我跟消防署提出的需求是247 人。
方一峰議員,新竹「晴空匯」大樓的火災，非常遺憾有二位打火弟兄殉職，最近佳里工業區也發生非常嚴重的火災，延燒了10 幾個小時。
消防局李明峯局長,第4屆 第3次定期會 市政總質詢 739是。
方一峰議員,前一週永康區也有工廠發生火災。
消防局李明峯局長,是。
方一峰議員,本席在此對消防弟兄給予肯定，真的辛苦。但是意外經常發生，我們救災時應該做好防範，不要讓打火弟兄每次進去火場，就好像要去搏命一樣。
消防局李明峯局長,是，這是我們一直都很重視的。
方一峰議員,要保障他們的人身安全，像這次晴空匯大樓的火災，聽說從外流的救災錄音檔中，聽到打火弟兄最少喊了5 次。
消防局李明峯局長,是，Mayday。(Mayday 為求救信號詞)
方一峰議員,Mayday 喊了5 次，不過當時的指揮官表示只聽到1 次而已。這二位打火弟兄，聽說好像也沒有在管制名單內，因此火場的指揮官一開始也不知道是哪二位弟兄受困，這非常誇張，發生這樣的問題實在太離譜，我們要引以為鑑，作為借鏡，希望臺南市不要發生這樣的情況。除此之外，火場救災設備或是氧氣瓶這些，一定要準備充足，還有現場打火弟兄的定位和名單的掌握一定要確實。局長，你可以給予承諾嗎？
消防局李明峯局長,我簡單答覆一下。市長很支持消防裝備，我們同仁每天早上都要檢查個人裝備；進入火場的這一面，東面的指揮官要檢查空氣瓶的存量，還有救命器的安全插銷要拔起來放在那裡；指揮官每10 分鐘會聯絡他1 次，空氣瓶如果不夠用了發出警報，就要自己退出火場。臺南市都有這樣的訓練，另外我們還有自己檢測空氣瓶的機關，市長很支持我們，我們也一定會把同仁的安全維護，做至最到位，以上報告。
方一峰議員,好，你請坐。經發局局長，臺南的垃圾處理量能真的不夠，不只是民生的垃圾增加，最重要的是，事業廢棄物的量也越來越多。市府的焚化爐沒辦法處理那麼多，因為工業廢棄物一直增加，環保公司的收費也越收越貴，外面有傳言，不知道市府是不是跟環保公司合夥，不然為什麼一直漲價，我們都不解決。我覺得這樣會形成惡性循環，處理費一直漲，問題是環保公司收錢後，有一些垃圾都不處理，也不知道載到哪裡去，造成環保蟑螂一大堆，這就是一個惡性循環。之前有一陣子電視上播報過，桃園那邊好像有很多事業廢棄物都載到臺南亂埋，是不是？為了確保工業發展無後顧之憂，依據《廢棄物清理法》第32 條所述，新設工業區須於區內或者區外規劃設置事業廢棄物處理設施。我們臺南七股科工區現在已經公告要開始賣了吧？
經濟發展局林榮川局長,是。
經濟發展局林榮川局長,第4屆 第3次定期會 市政總質詢 740方議員一峰：
經濟發展局林榮川局長,現在說116 年會完工，市府表示有規劃環保用地，到底要不要蓋？
經濟發展局林榮川局長,向議員報告，現在除了焚化爐以外，也有一些事業廢棄物去化的措施，我們現在也在找方法，這方面會再想想要採用怎麼樣的方式。
方一峰議員,不是，我問你的是七股工業區那邊要不要蓋？
經濟發展局林榮川局長,我們有設環保設施用地，未來會研議採用的形式。
方一峰議員,表示不蓋就對了？
經濟發展局林榮川局長,不是，垃圾問題很嚴重，我們一定要處理，會想方法。
方一峰議員,新的工業區你不設，舊的像是新吉，你也沒設，我覺得垃圾越來越多。
經濟發展局林榮川局長,向議員報告，未來新規劃的工業區，我們會將這些都放進去，但方式不只限定在焚化爐而已，因為有好幾種方法可以去化。
方一峰議員,工廠跟工業區越來越多，垃圾也會越來越多，有時我不知道經發局在做什麼，好像工業區蓋一蓋後就沒你們的事了。地方上一直要求要進步、要發展、要蓋工業區，現在越蓋越多，結果臺南的圾圾量就越來越多，已經到無法收拾的地步了。
經濟發展局林榮川局長,市長有特別交代我們趕快想方法，最近其他縣市也有一些比較好的做法，我們會去看看他們是透過怎樣的方式。除了焚化爐、SRF，還有其他裂解方式，我們都會參考。
方一峰議員,"每個縣市未來都會遇到這樣的情形，以前臺南市設置永康焚化爐時，是沒人要送去焚燒的，到現在已經不夠用了。目前臺南市的垃圾處理量是多少？我們可以處理的只有1,350 噸，不過我們每天有1,800 噸的垃圾。"
經濟發展局林榮川局長,對。
方一峰議員,足足450 噸的缺口，每天有450 噸的缺口，你看這有多嚴重。現在都靠別縣市幫忙處理，將來別縣市的垃圾如果也大量出現時，沒辦法應付你們，這樣要怎麼辦？
經濟發展局林榮川局長,我的意思是，未來新規劃的，我們都會將環保設施用地放進去，至於要做焚化爐或是做SRF，或者用裂解的方式，這方面我們往後會決定，不會現在就限定他們只能用單一種而已。處理的方式我們會想辦法，未來的規劃是工業區就要自己處理。
方一峰議員,第4屆 第3次定期會 市政總質詢 741我想造成垃圾處理量產生缺口的原因，是因為工業區跟科技園區廢棄物的處理設施不夠完善，目前你們新蓋的又沒規劃……
經濟發展局林榮川局長,已經設置用地了，向議員報告，比如現在有一種方式是直接用有機物裂解，就不用蓋煙囪，這個方式跟焚化爐的方式是不太一樣的。
方一峰議員,你有規劃焚化爐，但不蓋，這樣不是一樣嗎？
經濟發展局林榮川局長,不是，是有設置用地。
方一峰議員,你規劃了焚化爐的土地，但又不蓋，對解決事情也沒幫助，臺南的垃圾量缺口越來越大。
經濟發展局林榮川局長,所以我們現在針對這個……
方一峰議員,沒關係，這個問題到這裡就好。我現在請教你，超微半導體公司的執行長蘇姿丰明天要來臺南，你知道嗎？
經濟發展局林榮川局長,知道，來參加半導體論壇。
方一峰議員,對，要開半導體論壇。你有沒有參加？
經濟發展局林榮川局長,有，市長有參加，我們都會參加。
方一峰議員,經發局應該知道現在最夯的議題就是AI，臺南地靈人傑、人才輩出，黃仁勳跟蘇姿丰都是臺南人，現在全臺灣每個縣、市長和經發局都動起來，要爭取設置研發中心，你們有沒有想過，要怎麼爭取將這個研發中心設在臺南？
經濟發展局林榮川局長,我們也積極跟他們接洽，包括提出我們在AI 方面已經開始發展的方向，比如在沙崙我們有陽明交大的AI 學院，還有一個臺灣人工智慧學校，以及一些關於AI 研究的廠商，都在沙崙場域裡面，我們積極邀請他們來這裡。
