speaker,content
主席王家貞議員,開始會議。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁，以及電視機前關心臺南市政的好朋友們，大家早安、大家好。今天是10 月27 日星期五，也是本次定期會第8 次會議，上午議程為市政總質詢。向大會報告，市府請假的首長為財政稅務局盧貞秀局長，由邱寶彧副局長代理；研究發展考核委員會陳淑姿主任委員請假，由王珠環專門委員代理。今日議員質詢順序為趙昆原議員、黃麗招議員、陳秋萍議員，因為手語翻譯的關係，原則上我們每50 分鐘休息5 至10 分鐘。首先請趙昆原議員質詢，時間50 分鐘，趙議員請。
趙昆原議員,感謝主席。在座的官員，市長所帶領的團隊，黑雞在此要對你們說一聲，大家辛苦了!在我心目中，身為公務人員的你們真的不簡單，自從你們通過考試後，從基層開始磨練、訓練，直到今天可以坐在前面這幾個位置，這是你們的才情。我相信大家身上都背負著使命，在黃市長的領導下，為臺南市奉獻，要幫助臺南市成為一座繁華的都市，黑雞在此向你們鞠躬，感謝你們。今天總質詢50 分鐘的時間，先感謝媒體朋友及電視機前關心臺南市政的好朋友們，大家早。首先向市政府說一下，我可能較逞強也較不專業，我只是將我所知道的提供給你們，我知道市長很不愛被人批評說他都沒在做事，所以我也減少說這樣的話。
趙昆原議員,在座的長官們，新營糖廠活化案從我擔任議員開始就在爭取，一直在拚，過程中有拜託過2 位市長，包括現任的黃偉哲市長共3 位，期間也拜託過好幾個局長，這麼久的時間，新營糖廠目前一樣閒置中，荒廢在那裡。今天藉此機會，我將新營糖廠的由來及價值再說一次給市長聽。
趙昆原議員,新營糖廠位於雲嘉南的中心點，之前縣市合併時，應該是要將雲嘉南合併成為直轄市，這樣我們新營就有救了，因為剛好位在中心點。自我擔任議員，開始奔走成立產業文化園區，我只有一個很簡單的想法，糖廠那些宿舍和行館可以做成一館一館的，將臺南產業集中於此營運，不用跑到七股買虱目魚丸，也不用到玉井買芒果，那裡可以規劃成為產業文化園區。結果當時我們的市長，現在是副總統了，他說要做就做大一點，稱之為「動漫園區」，我予以尊重，在地人也都尊重，只要市政府要規劃、開發，我們都予以尊重，用什麼名稱都可以。我努力這麼久，賴清德這樣唬弄我6 年，也簽了承諾書，請幫我播放賴清德說的話。(影片：前臺南市長賴清德受訪時表示，市政府絕對有決心、也有信心，藉由糖廠的開發帶動整個大新營。)他讓我們新營人陪他去看新營糖廠，說這些話讓新營人很高興，動員很多人，里長及各地方人士都歡迎市長來規劃。隔年再問他，他也說一定要做，承諾書都寫了，結果呢？局長，這與你無關，過程中我一再提及新營糖廠荒廢這麼久，尤其地處新營中心點，我們是否該將之活化，動漫園區規劃下去後馬上判了死刑，不行。我再去計較時，就說董事長是國民黨在做的，說他們的資源不願來臺南市。我只好忍耐，與你們再一起努力，支持民進黨執政。為了新營糖廠的開發案，我也替民進黨拉票，好讓台糖的董事長可以換成民進黨，後來當選了、執政了，結果有第4屆 第2次定期會 市政總質詢  289要做嗎？還是沒有，仍然荒廢在那裡。所以我今天再次重提這件事，希望能遇到一位好市長、一位較好的局長來幫我們規劃。這個案子牽涉到都市發展局、文化局及經濟發展局，這幾個單位是否願意同心協力來幫忙新營糖廠的開發？市長，這絕對有典故也有其價值，絕對可以讓你的名聲響徹全世界，請放陳亭妃立委質詢的影片。
趙昆原議員,（影片：陳亭妃委員質詢台糖董事長，要求其將糖廠成功的案例複製到新營，不要再走回頭路，一點一點慢慢放是錯誤的，整體規劃可以把前面的時程省下。台糖董事長答覆若有好的計畫他不反對。陳委員表示，台糖應該全力支持而非只是不反對，當市府提出政策時，台糖應全力支持，現在雖說要全力支持，但事實上只要使用到台糖土地，你們就覺得皮肉痛。台糖董事長答覆不會如此，他與文化局的互動很多。）
趙昆原議員,市長，這樣都有聽到吧，所以你若聽到底下官員說是糖廠不同意，我的影片可以提供佐證，讓你心裡有個底，知道官員們是不是又在瞞騙你，讓你可以做個主宰。台糖公司董事長在過去國民黨時代，據說臺南市政府送去的案件都不會通過，我不知道是不是真的，有沒有做我也不知道。我們一直透過地方民意代表來幫我們爭取，當時規劃2 甲地，後來變3 甲地，慢慢地增加，對我們臺南市整體規劃真的不合理，也沒有價值。事到如今，都發局既然那麼有心，這條路好不好走，希望市長能明確指示他，這樣好嗎？
趙昆原議員,市長做得到嗎？
黃偉哲市長,好。
趙昆原議員,因為我不好意思再讓你寫承諾書，寫一寫若又沒做，那我就要公開這張承諾書。不要這樣，說話算話好不好，我相信你。局長，你有什麼要補充說明？
都市發展局徐中強局長,向議員報告，我們會繼續努力打拚，新營糖廠確實是新營區最重要的未開發處女地，也是我們新營未來發展的重點。我之前向您承諾過，這個案子我會親自操刀，也向您報告，現在糖廠的董事長是我以前在高雄的老同事，我已經與他接觸過了，台糖在這部分會全力配合。
