speaker,content
主席沈震東議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處室首長、新聞媒體各位女士、先生、本會各位同仁，以及電視機前關心臺南市政的朋友，大家早安、大家好！今天是6 月 8 日星期四，也是本次定期會第 13 次會，上午的議程為市政總質詢，今日由蔡淑惠議員、李中岑議員、蔡育輝議員三位議員進行聯合質詢，時間 150 分鐘，因為手語翻譯的關係，原則上每 50 分鐘休息 10 分鐘，蔡淑惠議員、李中岑議員、蔡育輝議員請。
蔡育輝議員,我提一個權宜問題，不能算在時間內，暫停一下。
主席沈震東議員,好，時間暫停。
蔡育輝議員,"我當了 6 屆的民意代表，每次跟市政府索取資料，基於監督的立場，沒有哪一個單位不敢不給我，我今天要問工會，工會沒給我資料，昨天晚上我和很多議會約聘僱人員整理資料，做到 10 點還是沒有拿到資料，播放一下投影片，5 月 24 日，感謝議會的職員幫我們很多的忙，因為我們這組比較有殺氣，5 月 24 日，市長，我有發文索取資料，到現在還是沒有資料。教育局說工會的老闆是學校，結果向學校索要資料，到底理監事會開了什麼內容，不知道！我放一個最高行政法院的判決，市長，看一下，這些老師的工會一年收 2,000 多萬，都請老師當幹部不讓職員來當，提供給我看的這是什麼資料？都沒有資料，市長你看看最高行政法院的判決，簡單來說，工會是因為工會會務需要而准假，沒有關係 ，合理，我們也不反對，我也是來自工會，可是開會內容是什麼？沒有給我資料，我要說一下。"
主席沈震東議員,請提出你的訴求、權宜問題。
蔡育輝議員,很簡單，我現在說給市長聽，工會要求請公假，我要工會的開會內容到底是什麼，要給我，沒有給我，是要如何知道開會的內容，過去有說要去大陸遊玩的，也有去爬山開會，還有干預教育行政的，市長，我建議要換掉教育局長，他沒有辦法管理，他們花政府的錢，我要監督為什麼不給我資料？我要和市長說清楚，簡單一句話而已，為什麼資料不給我？
黃偉哲市長,這個部分是不是請議會法制和市府法制跟你說？因為牽涉到法律的問題，我不是法律專才。
蔡育輝議員,你這個回答很漂亮，你當過立法委員。
黃偉哲市長,我不是，但是有一點，我們這麼努力來維護體制、老師的權益，老師也沒有領情。
蔡育輝議員,一個月領 8、9 萬元，沒有上超過兩節課，20 幾年都上兩節課，我要索取開會的內容是什麼，居然不給我，市長你的意思是不換教育局長，對嗎？不然是要怎樣？沒辦法管？
黃偉哲市長,因為工會不是市政府轄下的單位。
蔡育輝議員,你們的管轄是校長，校長沒有公文卻准他們公假，到底開會是什麼內容，都不給我。
黃偉哲市長,校長和老師是有層級關係。
蔡育輝議員,勞資關係。
黃偉哲市長,但是工會和市府不是層級關係。
蔡育輝議員,你可能不了解，秘書長沒跟你說。
主席沈震東議員,議員，權宜問題要趕快提問，不然我們就直接開始。
蔡育輝議員,我現在講給市長聽，請他們要回覆我公文，重點是工會要給我公文，開會內容要給我。市長，他們領市政府的錢，工會的公文要不要給我？開理監事會議的公文要不要給我？
主席沈震東議員,市長都已經有回覆了，是不是請開始計算時間？
蔡育輝議員,他都是敷衍回覆，老師向學校請假去參加工會會議，要給我會議內容的資料，要不要給我？
黃偉哲市長,你說的這個問題牽涉到公文的部分，工會內部的開會紀錄是工會的財產。
蔡育輝議員,他們不給我，我怎麼知道開會內容是什麼？
