speaker,content
主席陳皇宇議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士、先生，以及本會各位同仁、電視前關心臺南市政的好朋友們，大家早安、大家好！今天是5 月17 日星期五，也是本次定期會第4 次會議，上午議程為市政總質詢。向大會報告市府請假的首長，研究發展考核委員會陳淑姿主任委員請假，由王珠環專門委員代理；客家事務委員會古秀妃主任委員請假，由黎燕玉專門委員代理。今日質詢的議員為郭信良議員、盧崑福議員及黄肇輝議員，因為手語翻譯的關係，原則上我們每50 分鐘休息5至10 分鐘。現在請郭信良議員及盧崑福議員質詢，時間共用100 分鐘，中場將休息5 至10 分鐘，首先請盧崑福議員質詢。
盧崑福議員,感謝主席。市長、市府各位主管、媒體及所有好朋友，大家早。我與郭信良議員共用時間，我希望今天說的能對市府有所幫助，選舉的時候市長你有說過「幸福城市、信賴選擇」，賴清德之前擔任市長時也曾說臺南市是一個適合做夢、幹活、談戀愛、結婚、悠然過活的好地方，對不對？
黃偉哲市長,是。
盧崑福議員,當然這是他的理想，我想聽看看，市長，你已經擔任二任市長了，你未來的期許想要給臺南市民什麼？
黃偉哲市長,我若能在這屆任期做滿，兩任下來就能讓臺南更加的有所發展。像議員剛所說的，我們過去的目標，當然是能離目標越近越好，百分之百的目標是我們所要努力的，但能離目標越近越好。
盧崑福議員,你剛說你希望能做完任期，你是覺得你做不滿嗎？
黃偉哲市長,當然要做滿任期。
盧崑福議員,不是，你覺得你做不滿任期嗎？
黃偉哲市長,我覺得我做得滿。
盧崑福議員,為什麼你連這樣的期許都能說出來？
黃偉哲市長,我是說希望在二任任期做滿後可以達到這些目標，不是說我希望能做滿……
盧崑福議員,第4屆 第3次定期會 市政總質詢 1達到臺南市是一個做夢、幹活、戀愛、結婚、悠然生活的好地方。
黃偉哲市長,對，不是希望我兩任能做滿，而是希望兩任做滿後可以達到。
盧崑福議員,這是賴清德的冀望，你的冀望也與他一樣？
黃偉哲市長,這也是所有臺南市民的希望，它是正面的。
盧崑福議員,做夢的部分，我們都希望做夢是好的，但很多時候做夢是理想，現實是作案。臺南市這幾年來發生這麼多事，你有何看法？
黃偉哲市長,當然社會要安定，治安是很重要的。
盧崑福議員,對，治安很重要。你已經是第二屆的第二年了，你要讓臺南市有一個什麼樣的未來？
盧崑福議員,這很重要，你聽得懂嗎？
黃偉哲市長,有。
盧崑福議員,至少你還有在想，最基本的是你還有夢想跟有在思考。
黃偉哲市長,我們還有計畫。
盧崑福議員,我要聽一下你的計畫。
黃偉哲市長,我們的計畫是針對市民朋友最在意的，如你剛才說的治安，還有很多如交通、停車、經濟發展等各項，都是每次民意調查及議員先進們在質詢時的重點，所以我針對議員先進們及民意調查所顯示及希望市府做到的方向來努力，計畫都有提出如社會住宅，你也很在意的安平國宅、停車空間及種種經濟發展。16 年前許添財時期你就擔任議員，而16年沒有辦的臺灣燈會，我們也辦好了。
盧崑福議員,"16 年沒辦？應該是17 年，17 年前才花1 億多元，這次花了11 億2,000 萬元，我就不想跟你討論這些。我為什麼給你時間講，因為最基本的是你要有想法，而當你有想法時才會朝這方向去做。"
黃偉哲市長,是。
盧崑福議員,當然想法中有一些需要面對面實，理想就是我們的想法，你剛才說得洋洋灑灑，我現在一一來檢視，不要只說臺南市，全國詐騙案件日新月益愈來愈嚴重，你沒有覺得嗎？
盧崑福議員,目前臺南市的詐騙案你有何看法？未來要怎麼做？可以大概向民眾說明一下嗎？
盧崑福議員,第4屆 第3次定期會 市政總質詢 1黃市長偉哲：
盧崑福議員,我直接說未來怎麼做，現狀的防詐臺南市是六都第一，但未來我們還要更……
盧崑福議員,你怎麼樣判斷臺南市是防詐第一？用什麼樣的角度？
黃偉哲市長,客觀的數據，可以請局長向你報告。
盧崑福議員,不用了，局長你先請坐，等一下有事再問你。你口頭上說臺南市是全國最低的，數據是誰提供給你的？
黃偉哲市長,我們攔阻詐騙的件數是六都第一。
盧崑福議員,你現在用攔截數據，攔截詐騙是怎麼做？
黃偉哲市長,我們與銀行端第一線櫃檯人員及向長者宣導，因為防詐宣導在銀行端攔下來沒有被騙走，民眾需要到銀行匯款，而被銀行端攔下來的件數是六都第一，金額是六都第二，因為北部的詐騙數額較大，我們則是有大、小案，3 萬元、5 萬元、10 萬元或20 萬元不等，也曾有一次300 萬元的。今天的新聞報導可能你也有注意到，昨天有攔截75 萬元，這些都是被攔下來且百姓沒有損失的案件數。
盧崑福議員,因為目前一般民眾本身都有這種感覺，開單容易，防詐困難，這是一般民眾的心態。
盧崑福議員,交通局負責的是不是智慧發展中心？
交通局王銘德局長,智慧交通中心。
