speaker,content
主席李啓維議員,臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會同仁及電視前關心臺南市政的好朋友，大家早安，大家好。今天是5 月15 日星期三，本次定期會第2 次會，也是本會期第一天的市政總質詢，歡迎市民朋友準時收看。向大會報告，今天請假的市府官員，研考會主委陳淑姿主委請假，由王珠環專門委員代理；客家事務委員會古秀妃主委請假，由黎燕玉專門委員代理。今日質詢議員為蔡淑惠、蔡育輝、李中岑等3 位議員進行聯合質詢，時間150 分鐘。因手語翻譯的關係，原則上每50 分鐘休息10 分鐘，現在開始進行市政總質詢。
蔡育輝議員,非常感謝，首先要感謝議會很多辛苦的專門委員跟約聘僱人員，幫我們整理資料，整理資料的過程中，很多人不願意提供，我要跟市長講，我很不開心。政風處行文給經發局，經發局竟然不提供資料給我，我覺得這樣不太好。開始質詢前，先向教育局局長道個歉，因為議員質詢時間不夠，說錯了要跟你道歉也沒時間。教育經費的憲法增修條文有修正，我那天有說錯，先道個歉，不對就不對。市長，你又當了6 個月市長，有一個問題從民國111 年到現在都沒有進展，我對我們那邊的鄉親都沒辦法交代；到底是交通局還是觀光旅遊局，你們國土規劃都規劃很差的地方，這邊一天有幾千個人在爬山，到底要解決到什麼時候？如果是我當市長，做1 年就解決了。
黃偉哲市長,蔡議員，可以先讓他們跟你報告清楚，我再來做最後的裁決好不好？
蔡育輝議員,已經講那麼久了，浪費我的時間。總質詢1 年才輪2 次而已，這個從111 年到現在都沒進展，你當場答應的1 年要解決，結果到現在都沒有解決，你去溝通一下好不好？
蔡育輝議員,不要再讓我拜託了。
黃偉哲市長,是，我向議員報告，這件事情我有交辦下去，他們可能是遇到什麼困難。
蔡育輝議員,說結論就好。
觀光旅遊局林國華局長,向議員報告，大凍山的廁所6 月15 日就會完工。
蔡育輝議員,是臨時的吧，市長你有聽到，用臨時的廁所。
觀光旅遊局林國華局長,沒有，那不是臨時的，是林業保育署有審過的圖。
蔡育輝議員,對，但是沒水，水還要人自己扛上去。
觀光旅遊局林國華局長,"第4屆 第3次定期會 市政總質詢 48那裡高達1,185 公尺。"
黃偉哲市長,我們協調的結果是，中央可以設那種的。
觀光旅遊局林國華局長,對，那是協調設計圖通過的。
蔡育輝議員,我知道，你去看雲林縣、嘉義縣的廁所，有沒有做臨時的？去爬山，水要用人扛上去，說真的，做那種我真的不滿意；你如果滿意，你就當面說給市民聽，我們臺南市是直轄市，要做個廁所，只能做臨時廁所。說實在的，你健保20 幾億元都在花，一個固定式廁所卻不願做。
觀光旅遊局林國華局長,報告議員，那個廁所的設置有經過民意調查，登山客初步同意用這種形式。
蔡育輝議員,你調查的跟我調查的不一樣。不相信，你再做民調問全部的市民，是否同意廁所用臨時的，水要自己扛上去，還是要做固定式，不用扛水的。
黃偉哲市長,先求有，再求好。
蔡育輝議員,你快卸任了，卸任之後不可能去選議員，你會繼續往上選，搞不好我們3 個人做得比你久。
交通局王銘德局長,向議員報告，葉副市長針對停車場的部分開過很多次協調會議，在登山口附近有找到2 塊比較平坦的土地，因為它是私有地也是林保地……
蔡育輝議員,局長，111 年你已經當局長了嗎？
交通局王銘德局長,是。
蔡育輝議員,今天已經是113 年5 月15 日，2 年了卻都沒有進展！
交通局王銘德局長,向議員報告，其中有一些事情要處理。
蔡育輝議員,好，你現在還沒做，做完再說，總之市長說話就是跳票，講了沒用。再請問，涼亭是誰做的？做好了嗎？
觀光旅遊局林國華局長,涼亭早就已經施作完成了。
蔡育輝議員,你做了幾個？說來聽聽看。
觀光旅遊局林國華局長,第4屆 第3次定期會 市政總質詢 49有1 座。
蔡育輝議員,2 座山，你做1 座涼亭！
觀光旅遊局林國華局長,那座涼亭位於重要的停留地點。
蔡育輝議員,市長，你自己聽聽看，你這個市長好像跟我們溪北的百姓沒有什麼交情，2 座山只做1 個涼亭；廁所做臨時的，用水還要自己扛，停車場也沒有解決。我聽了很不爽，你當面告知我，這個誰要解決？
黃偉哲市長,這是以前都沒有的。
蔡育輝議員,你不能這樣說，如果我當市長，我馬上解決！我花那28 億元的健保補助費，馬上有效。市長，你是溪北的市長，這裡1 天有上千個人在爬山，但是存在的問題卻2、3 年都沒有解決，這樣說得通嗎？
蔡育輝議員,接下來這點，很感謝市長有接受我們的建議，不過你的這些局處長，看你沒有要連任了都不太理你，那些立委滿口都說是自己爭取的，但是都沒有公文；且市政府這些官員都沒當你是市長，沒有說市政府花多少錢，好像市政府一點用也沒有，這樣合理嗎？
黃偉哲市長,我們有去會勘過，我每次去會勘，都會說中央補助多少，感謝他們，也感謝議會同意地方的墊付款。
蔡育輝議員,你有，但是你這些局長覺得你沒有要連任了，都不理你；都只說中央補助多少，沒有說地方配合款多少。說真的，身為議員，這一件可能是我對地方最大的貢獻，明明是你在幫忙我，結果立委都說是他爭取的，我想不明白，到底這是誰爭取的？交通局局長，我們地方沒有發動的話，中央會發動嗎？
交通局王銘德局長,報告議員，這都是地方民眾、議員跟市長支持，然後我們市府主動規劃的案子。
蔡育輝議員,局長，最重要的是，你沒有說出這是「蔡育輝爭取，市長同意」這句話，你應該要說一下。
交通局王銘德局長,我想地方議員大家都重視這個案子。
蔡育輝議員,好了，我說的你聽得懂。現在要選舉了，每個立委都去會勘，然後都說是他們爭取的，也都沒提到市長，經費又吹牛。
黃偉哲市長,嘴巴長在立委的嘴上。
蔡育輝議員,第4屆 第3次定期會 市政總質詢 50對，我們3 個日後還要選舉，局長應該要說一下。趙昆原爭取太子路，我爭取這裡，然後你們同意再送中央的；結果都沒有說，搞得我對我爸爸都沒辦法交代。
黃偉哲市長,那個公文我回去調調看。
蔡育輝議員,中央什麼時候要核准？
交通局王銘德局長,報告議員，高公局第2 次審查意見來了，可行性評估我們這個月就會修完送高公局，他們後續會做審查、核定，然後再開始做設計、發包。
蔡育輝議員,我可以拿謝龍介跟陳亭妃的公文出來，我有爭取但是沒有結論。局長，你知道竅門，選舉到了，你要說一下市長有爭取，搞不好中央會叫他去當交通部長也說不定。
交通局王銘德局長,所有的交通建設都是經市長支持，我們才會啟動規劃。
蔡育輝議員,對，你一心兩面，對立委說的跟今天說的一樣，枉費我原本很欣賞你。下次記得要提起，是我在議會爭取，市長同意的，拜託。
交通局王銘德局長,是。
蔡育輝議員,這個案子要拜託市長關心。蘭花園區轉型的事情有正式開過會，不能說一定是陳亭妃爭取的，但是她有邀請主任秘書來，農業部有提出2 個計畫。我先跟市長談談你答應我要改善的問題，那天你說的70 萬元要做，目前到什麼程度了？
黃偉哲市長,明年的蘭花展你就會看到了。
蔡育輝議員,看到什麼？看到廁所？
黃偉哲市長,不光只有議員所提的那幾項，我們會做全面的體檢，然後全面改善。
