speaker,content
主席黃麗招議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士、先生，以及本會各位同仁、電視前關心臺南市政的好朋友，大家早安、大家好！今天是6月7日星期五，也是本次定期會第19次會，上午議程為市政總質詢。向大會報告市府請假首長，社會局盧禹璁局長請假，由葉誌明副局長代理；農業局李建裕局長請假，由陳仲杰副局長代理。今日的質詢議員為尤榮智議員、李宗翰議員、郭鴻儀議員，每位議員質詢時間為50分鐘，我們就不再延長時間。首先請尤榮智議員質詢，尤議員請。
尤榮智議員,感謝主席。黃市長、秘書長、市政府各單位的局處長、在座的各位、現場轉播的媒體，最近報紙不斷在報導人工智慧AI，包括輝達黃仁勳執行長說一句話，輝達AI超級電腦中心可能落腳高雄，研發中心可能在北部附近。我跟你說，這是大家共同要爭取的一塊餅，這塊大餅大家都在爭取，現在還沒落腳，就是可能還有轉圜機會。有一位教授說，落腳在哪裡，是留給有準備的城市。市長本來昨天就要出國，我有說過總質詢時如果市長今天不在也沒關係。輝達是現在最夯的產業，我也一直在提，臺南市是不是可以爭取輝達落腳南科？臺南市任何一個地方都可以，因為南科有台積電，台積電是大間的企業，也是它配合的廠商，這很重要，甚至高雄市有好幾位立委都在討論要落腳的地方。有位立委說了一句話，落腳在臺南南區，不是南臺灣的高雄市，他斬釘截鐵地說，跟經濟部長說，可以落腳的地方非常重要，三、四位立委在爭取，臺南市也是有好幾位立委，沒有爭取，但是市長有心要來爭取這塊大餅，落腳臺南市對周邊的環境、經濟效率都非常大。請問市長現在做到什麼程度？他明天要回美國了。
黃偉哲市長,他是有這樣說，AI超級電腦中心可能不是它們自身要設的，可能是鴻海向他買電腦、GPU，組一臺超級電腦設在高雄，這個計畫過去就已經確定。我先跟議員報告，基本上NVIDIA也好、AMD也好，甚至美商超微Supermicro也好，它們如果要來臺灣設廠，或是設研發中心，我們都表示最大的歡迎，可以設在臺灣最好，設在南臺灣更好，設在南臺灣的臺南是最好之好，但臺灣是一體，所以如果可以落腳在臺灣，都是值得大家高興的事情。尤其南臺灣的半導體S廊帶，臺南剛好在半導體S廊帶中間，往北有嘉義、往南有高雄，而且現在科學園區也發展得最成熟、最有規模、產值最大，現在還有土地嗎？有；還有水嗎？有；還有電嗎？有，因為有綠電，所以在這裡也跟議員報告，以跟別人比條件來說，我們完全沒輸，如果要比其他的，它若有其他的考量，就沒辦法控制，但是如果大家條件攤出來，我們的條件是絕對贏別人。
尤榮智議員,請問臺南市現在的土地，如果要爭取，在哪裡比較好？
黃偉哲市長,現在有兩個，一個是南科、另一個是沙崙，詳細的情形是不是請局長向你做一個比較簡要的報告？
黃偉哲市長,第4屆 第3次定期會 市政總質詢 781經濟發展局林局長榮川：
黃偉哲市長,跟議員報告，南科是很好的產業聚落，有完整的供應鏈。
尤榮智議員,台積電也在那裡，對不對？
經濟發展局林榮川局長,是，沙崙有中研院、工研院跟陽明交大，一些研究單位都在那附近，沙崙是以研發中心為重點，包括陽明交大AI學院，還有臺灣人工智慧學校都在沙崙，除此以外，還有資安也都在周遭，所以這兩個地點是最適合的。
尤榮智議員,"局長，我知道沙崙跟南科現在還沒有土地可以提供輝達設廠，它每年培育差不多4,000到5,000位的AI專業人士，研發中心可能在臺北，但是剛剛說的，高雄市的立委鐵口獨斷，第二園區不在竹科就在高雄，我沒說南臺灣，意思是沒有臺南，他把它排除掉了。"
尤榮智議員,請問市長，為什麼高雄立委說話比市長還大聲？也沒聽到陳其邁出來說話，黃市長也在爭取，為了這個沒出國，我認為我們要同心協力讓輝達設廠，南部有優勢，剛才說的，人力、物力、電力最重要，這個東西都不夠，桃園從去年到現在停電停了幾百次，要設在北部嗎？南部不曾停電過，南部有綠電，臺南市光電最多。
黃偉哲市長,因為很多人都反對綠電，所以現在就……
尤榮智議員,但是綠電可以直接提供給它，有做就可以，合法的。
黃偉哲市長,現在不管是輝達、AMD或Supermicro，這都是對臺灣很好的，黃仁勳跟蘇姿丰是臺南人，Supermicro是嘉義人，都是對臺灣有利的。
尤榮智議員,尤其黃仁勳9歲時就被爸爸帶去美國，所以夜市他很熟悉，臺南市夜市特別多，曾文區每區都有夜市，臺南市的又更大場，如果要吃夜市美食，就可以住在北安路。如果他下次回來，市長就約他來臺南市逛一逛。
黃偉哲市長,對，他看到臺北夜市就那麼高興，如果來臺南市逛夜市，我看總部就會設在臺南。
尤榮智議員,又更熱情，他小時候逛過的夜市，跟在美國的生活不一樣，如果我們用人情來爭取，我看應該是沒問題，最重要的是他說了一句話「花若盛開、蝴蝶自來」，這句話的意思很深，我現在說給你聽，蝴蝶會自己來，意思我們的條件到底是怎樣？土地要給多少錢？
尤榮智議員,設廠又要多少？當然市政府的預算有限，沒辦法全部處理，但是如果用中央的錢來處理，有什麼條件要給他，就要說出來。
黃偉哲市長,感謝議員。你說得很對，臺南現在不管是水、電、土地跟人才優勢，不要說「花若自開、蝴蝶自來」，我們條件已經好到可以招蜂引蝶了，所以應該是沒問題，但重點是這考量的不只是完全客觀的條件，包括主觀的意願，譬如台積電的政策就是要把一些重第4屆 第3次定期會 市政總質詢 782要的工廠分散在世界各國，所以它去日本設廠、去美國設廠，現在也去德國設廠，它的策略就是要分散在很多地方，在臺灣臺南，它已經有5奈米，3奈米，下一階段2奈米就去新竹、高雄，接下來2奈米的下一代，就要去臺中或是去哪裡，台積電本身分散在世界各國，在臺灣也分散在各縣市，所以現在我們用健康、審慎、樂觀的態度來爭取，不管是客觀的條件或主觀的意願，我們都準備好了。
尤榮智議員,謝謝。還有一點，台積電去熊本設廠，本來是日本沒沒無名的鄉下，台積電去設廠之後就熱鬧了起來，意思是可以帶來的經濟奇蹟，把熊本這樣沒落的地方發展起來。今天臺北的人力、電力、土地都沒問題，但是南部的人力可能不及北部充裕，饋線有餘，等綠電充足，國際都要使用綠電的需求，中南部最有可能，如果不會沒有電供應，我看它都會來，如果是臺北，剛才說了桃園，從去年到現在停電幾百次，這是很嚴重的事情，因為輝達和台積電都是電耗量最高的產業，如果電力供應不夠，我看其它就不用說了。
經濟發展局林榮川局長,"跟議員報告，有關人力，你上面寫可能沒有北部那麼充裕，但我跟大家報告一個數字，臺南地區有14間大專院校，每一年畢業的大學生有2萬6,000人，碩、博士有3,300人，這是對研發階段最有幫助的，每年都有3,300人可以提供。所以人力的部分，如果它要蓋研發中心，臺南市是充足的。"
尤榮智議員,"當然，我作為臺南市的一份子，我絕對贊成你說的話，機會是留給準備好的城市，請市長好好準備，下次他回來，你個別拜訪一下，看看如何提供臺南市最好的條件給他，有時候你給他條件，他就會來，這是市長代表臺南市爭取的，希望未來設施或擴廠可以設在臺南市，市長加油。接著也是現在最夯的，詐騙集團非常多，這是76 歲的老翁，遭一條龍手法騙走3,000 萬元的房子，他的女兒住在國外，她說臺灣真的是詐騙天堂。再來這一起也是3,000 萬元的，很奇怪，透過這種方式也可以詐騙，詐騙集團聲稱可以賺4,000萬元，但要先支付1,600 萬元，這種事情層出不窮，甚至還有一位28 歲的女性詐騙教授2,000 萬元，總共14 次，車手領得錢很多，還有很多案件，包括中捷那位長髮男被刺傷，臉留下了一些坑疤，這個也有人詐騙，說他的提款卡不見，希望可以先匯5 萬元的醫藥費給他，連這個都在詐騙，這麼多的事情有辦法處理嗎？現在署長說打詐是重中之重，警察局有什麼處理辦法嗎？"
警察局廖宗山局長,目前詐騙的情形從全世界來看，包括臺灣，數字都竄升蠻高的，甚至有成倍的成長，當然臺南市在市長的帶領之下，各相關局處有組成打詐臺南隊，有在社區、學校、學生、孩子等加強宣導，不過打詐臺南隊從以前來說，最近三年，甚至今年度，我們都是全國六都第一名，所以就阻詐的數字來說，我們對民眾被害的情形有很用心地在防治，成效也算不錯。
尤榮智議員,"局長，我們都知道，這是電視報導的，我有錄影來播給大家看，有的人不看電視，都看手機而已。為什麼詐騙集團會這麼嚴重？法官竟然涉助詐團律師藏錢、停職；幫詐騙集團藏300 萬元，法官遭搜索；女董遭詐逾千萬元、阻詐5,000 萬元，這是我們配合銀第4屆 第3次定期會 市政總質詢 783行，市長也親自去表揚，這就要地方警察局配合銀行來達到阻詐作用，這最重要。為什麼詐騙集團會越來越猖狂？有律師、法官在幫忙，提供資料給他們，未來如果抓到車手要怎麼解決刑事問題等，他們用他們的專業來幫忙詐騙集團，詐騙集團才會增加，像這個也是，這都是報紙登載的，不是我自己去找的，都很嚴重，有的收押，這16 位律師都被起訴。"
尤榮智議員,"百姓不懂才會被騙，一封Line 訊息叫你投資股票，你貪小便宜去投資就被騙了，如果給你甜頭，之後又說還需要多少，你也都拿出來，包含退休金、剛剛那塊土地3,000萬元被過戶，這都很嚴重。反詐經費全臺金額88 億元，這很嚴重，未來也是我們要共同努力的，政府打詐的民調，這是我以前做的簡報，現在應該不只53％不滿意及有82%促加重刑責，這也是我們要做的東西。臺南市阻詐第一名，未來也要持續關心，防止一般的百姓受到災殃。現在打詐新四法又出來，113 年5 月9 日開始，高額詐騙的法定刑為3年以上到10 年以下；3 人以上複合不同詐欺手段，加重刑責二分之一。鼓勵詐騙犯罪集團窩裡反，自首或自白協助溯源追查，得減輕刑責或免除其刑。還有一點，犯罪所用之物一律沒收，其他違法利得一併沒收。但是還有一條很重要，提高假釋的門檻，有期徒刑提高為三分之二、累犯為四分之三、三犯一律不得假釋。局長，這次打詐四法真的能嚇阻詐騙集團嗎？"
警察局廖宗山局長,會砍頭的生意，如果會賺錢就還是有人想要做。我相信刑法加重是每一位民眾的心聲，即使再加重，我認為還是不夠，打詐四法目前在立法院審理，我認為要嚇阻歹徒沒那麼簡單，畢竟整個網路的世界，像剛才被騙的老先生，他跟附近的親人都沒在注意種種社會新聞，所以他才會被騙，很多人遇到問題，如果有警察朋友或身邊人問一下，這有可能嗎？有這麼好賺嗎？我想如果有好朋友阻止一下就不會被騙。
尤榮智議員,上次工作報告我也有跟局長說明，有一位休假員警看到一位老人提款提不出來的樣子，他去關心結果成功阻詐，兩位員警都被報紙刊登出來，老翁存款有400 多萬元，如果繼續轉帳，老本都沒了，這位員警應該要嘉獎，這是很重要的事情。
警察局廖宗山局長,有獎勵。
尤榮智議員,"應該要嘉獎，因為現在很夯，跟輝達要來臺灣設廠一樣，要嚇阻詐騙集團，現在報紙上每天都有，都是這個金額，有時候老人家或一些貪小便宜的人被騙都哭哭啼啼，這也沒必要，不要貪心就不會發生這種事，像是不要加入什麼投資股票的Line，就不會發生這樣的事情。局長，有關檢舉達人，這個要加強，檢舉達人這個議題就先跳過。我們的阻詐成果是六都第一，去年有2,600 件，金額是10 億元，這是過去臺南市的阻詐成果，也是我們要持續加強的，希望不要再有這樣的事情發生，如果已發生也沒辦法，少一些就好。"
警察局廖宗山局長,有，我們有加強宣導，配合超商跟銀行攔阻，希望民眾不要再受騙。
尤榮智議員,"第4屆 第3次定期會 市政總質詢 784大學生對傳統的、老梗的詐騙警覺性很低，我們要怎麼培養他們的防詐意識？這是個人的觀點，大學生都在讀書，沒在看電視，都看手機而已。因為電視會報導很多被詐騙的資訊，但大學生不瞭解，因為他們大都使用手機而已，所以培養大學生的防詐意識，你要宣導充足一點。就像警政署宣導的「九個一律保護你」，這個沒什麼效果，有些人沒有聽到，也不知道警政署有九個一律保護你的建議，這些我們也要關心，讓地方儘量減少被詐騙的事件發生。關於詐騙集團這方面也要修法，針對在臺灣沒有設置，在境外設置平臺的，違反可以罰1 億元，這很嚴重，判處3 年至10 年，但很多人說這刑責不夠重，最重關12 年，如果累犯的話就沒有假釋機會，這個是最近的修法。再來是關於六甲的事情，臺南警察局爭取的蓋靶場生變，公聽會開完了，很多議員也去參加，這個沒辦法做。去年12 月18 日內政部有5 億6,900 多萬元的經費補助，就是要蓋這座靶場。高雄市、桃園市都已經興建，但臺南市找不到地方，因為需要機關用地才可以，這是我們未來要爭取的，局長跟分局長都有找過我。我說這不是我個人的事情，是地方的事情，因為這塊土地是在六甲舊有的飛彈部隊，已經被長照用地占了一甲地，靶場又要占一甲地。六甲區公所有委託顧問公司做一間六甲的產業文化館，要展出六甲各種的東西。我再指出給你看，別人不要的，為何要設在六甲原飛彈指揮部的營區？六甲人又不是二等公民，這是一般百姓的反應。六甲公所已經規劃要做產業文化園區，所以警察局是不是另找機關用地，機關用地也是很難找，但難道臺南市都沒有嗎？局長，應該有吧？"
警察局廖宗山局長,我想是這樣的，畢竟一個國家的政策，大家看看要怎麼做，要讓大家共同認同這件事情，這是件好事。各分局也是有靶場，但現在的科技可以做到不會影響附近的民眾，不是靶場設在這邊就會多吵雜。
警察局廖宗山局長,難不成因為靶場的關係，就要各分局遷移嗎？不可能的。
警察局廖宗山局長,當初設在南區其實我也是反對的，為什麼反對？因為設在交大的拖吊場，如果拖吊場設了靶場，改天拖吊場要再移去哪裡呢？那是一個很嚴重的問題，我反對的重點在此。
尤榮智議員,現在臺南市還有機關用地嗎，有吧？
