speaker,content
主席邱昭勝議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生以及本會各位同仁，電視機前關心臺南市政的好朋友，大家早安、大家好。今天是10月31 日星期二，也是本次定期會第10 次會，上午議程為市政總質詢，今天議員質詢順序為謝舒凡議員、曾培雅議員、李宗翰議員，因手語翻譯的關係，原則上每50 分鐘休息5 到10 分鐘，今天是謝舒凡議員生日，在這邊一起以最誠摯的心祝福謝舒凡議員生日快樂，心想事成。現在有請謝舒凡議員開始質詢，時間為50 分鐘，謝議員請。
謝舒凡議員,非常感謝主席。市長、方秘書長、各局處首長、媒體先進、先生女士，在電視前看到直播的市民好朋友，大家早安、大家好，我是謝舒凡，今天非常開心可以在這裡和大家一起討論大北門區未來的建設發展及社會福利的推動，期待在大家共同努力之下，照顧到地方的百姓，也落實地方福祉。首先，第一個議題，本席要感謝黃偉哲市長，在本席6 月7 日的市政總質詢上，本席一直爭取大北門區的機車練習場，也感謝黃偉哲市長跟交通局王局長這麼重視，全力支持落實照顧在地考照的學子，因為重視才不會有憾事發生，本席6 月7 日總質詢完之後，8 月份就看到報章雜誌媒體報導，高雄有一個女大學生，因為要練習機車不慎衝破護欄，跌落大排溺斃的事件，這件事情我們非常遺憾，也感到非常痛心，所以本席才會一直積極爭取大北門區落實區區都有機車練習場，原因就在這邊，現在學甲、佳里已經有機車練習場的照明，所以考照學子下課之餘也可以到機車練習場練習，目前在北門七股，交通局也已經核定經費，明年初也可以落實機車練習場，現階段比較可惜的是，將軍區跟西港區好像進度比較落後，所以本席在這裡要拜託民政局姜局長，是不是督促區公所在這個部分更加積極推動，落實大北門區區區都有機車練習場，局長，你怎麼看區公所的進度？
民政局姜淋煌局長,非常感謝議員對交通的關心，這部分我有拜託西港李區長還有將軍洪區長，趕快找一個適當的地點提供給交通局設置機車練習場，我們會積極來辦理。
謝舒凡議員,姜局長，這樣我就不問市長、不問交通局長，就問你姜淋煌局長。
民政局姜淋煌局長,我會提供適當場地。
謝舒凡議員,針對將軍區跟西港區，給我一個時間，什麼時候這兩區可以順利找到地點，給我一個時間點。
民政局姜淋煌局長,我會儘速，會後再和你報告。
謝舒凡議員,儘速，時間點要出來。
謝舒凡議員,第4屆 第2次定期會 市政總質詢  376民政局姜局長淋煌：
謝舒凡議員,是，我了解。
