speaker,content
主席郭鴻儀議員,本席宣布本日會議開始，臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁，以及電視前關心臺南市市政的好朋友，大家早安，大家好。今天是11月4日，星期一，也是本次定期會第16次會，上午議程為市政總質詢，議員質詢順序為蔡宗豪議員、周麗津議員及副議長林志展，其中林志展副議長以書面質詢，每位議員質詢的時間為50分鐘，不再延長時間，首先請蔡宗豪議員質詢，時間50分鐘，蔡議員請。
蔡宗豪議員,謝謝主席。市長、各局處首長還有線上看直播的市民朋友，大家早安，大家好，市長，你吃飽了嗎？先給你一顆水煮蛋。
黃偉哲市長,好的，水煮蛋比較健康，謝謝議員。（合照）
蔡宗豪議員,請教市長一個問題，關於臺南市政，你最關心的一件議題是什麼？
黃偉哲市長,其實是交通還有治安，每次發生交通事件，不管是在臺南或是在外縣市，其實都滿揪心的。
蔡宗豪議員,好，市長，今天我想要問一下，你平常有沒有看報章雜誌的習慣？
黃偉哲市長,都有在看，像是我們地方的新聞。
蔡宗豪議員,有在看天下雜誌、遠見雜誌、壹週刊等等的嗎？
黃偉哲市長,都會看，壹週刊已經沒了。
蔡宗豪議員,對，就是類似這種周刊，我想跟你討論的第一個議題是臺南市的治安，遠見雜誌2024年的縣市總體暨永續競爭力調查有弄出一個排名，你有看到嗎？你有關心到臺南市嗎？（按-臺南永續競爭力大退步，治安治理要加強。主要退步指標為治安及治理永續）
黃偉哲市長,有。
蔡宗豪議員,有，那你有注意到臺南市是全臺灣第17名嗎？我們的治安是六都最後一名，你有看到嗎？
黃偉哲市長,我也覺得很不好。
蔡宗豪議員,你也覺得很不好，然後呢？
黃偉哲市長,我不知道它那個指標的主觀跟客觀因素是什麼，因為有時候前一年很好，第二年突然變得不好，那可能是主觀因素，但我覺得不管是主客觀，我們自己都要檢討。
蔡宗豪議員,遠見雜誌主觀的評比？
黃偉哲市長,主客觀我們都要檢討。
蔡宗豪議員,OK，那你覺得未來會不會退步？
黃偉哲市長,我們一年之間就降了7名。
蔡宗豪議員,全臺灣就22個縣市，我們第17名，對不對？反省一下吧！再來這個是TPOC臺灣議題研究中心，剛剛你說那是主觀，這個我想就是一個客觀，針對黑金跟治安在網路的討論聲量，臺南市是狠甩六都的其他縣市。（按-槍聲響不停府城變腐城，「黑金」與「治安」網路討論聲量臺南市已超過23萬則）
黃偉哲市長,我有特別注意到，我也知道這一家媒體，我不做揣測，但是我們願意去檢討，這是應該的，而且您剛剛這上面的標題寫說多與政治掛勾，這部分應該要讓司法及檢調把中間的政治掛勾揪出來。
蔡宗豪議員,好，所以今天如果我放的照片是政治的言論，那可能是一些政治的攻防、政治的攻擊，但我想大家都在看直播，都很清楚我放的是遠見雜誌，還有議題中心給的答案，針對臺南市的治安問題，這個要怎麼撇都撇不掉。
黃偉哲市長,TPOC臺灣議題研究中心跟遠見雜誌是不一樣的媒體。
蔡宗豪議員,市長，我覺得你們要好好反省一件事情，就是剛剛講的，我相信全臺灣各地方都有所謂的社會人士，難免會有一些治安事件，但是大家看看臺南市這幾年來，很多的治安事件都是跟政治人物相關，甚至是跟民進黨相關，我們在這邊不是要拿同事的私事作為議題，但像前漁會理事長，這也算是一個社會會關注的人物，這樣子的重要事件，當時卓榮泰院長說要列為最緊急最重大，後續呢？（按-臺南市治安警鐘響起，中央袖手旁觀，卓榮泰院長七月說林士傑槍擊案列最緊急重大事件處理，至今兇手仍逍遙法外）
黃偉哲市長,我也期待議員您的想法是針對客觀的，而不是政治攻防，這您剛剛提到的，但是針對客觀的部分，我覺得中央刑事局已經全力介入來偵辦，之前如果您有注意到，我有注意一個訊息是這個兇嫌現在不在境內，所以我覺得中間當然是有預謀，至於預謀的動機是什麼，還不敢釐清。
蔡宗豪議員,我現在不是跟你討論個案的後續，其實你上任六年來，非常多的政治事件，不管是議員候選人的服務處被開槍，甚至是民進黨籍的重要人士也被開槍，等等的治安事件，你知道為什麼我要送你一顆雞蛋嗎？
黃偉哲市長,我知道你是不懷好意的。
蔡宗豪議員,我送你剝好的蛋殼，代表什麼？臺南市民不要「彈殼」啦！您上任這六年來，治理臺南市四個字「讓子彈飛」，警察局局長，您辛苦了，你上任這三個月的時間，臺南市這麼多的治安事件，人家說新官上任三把火，我沒有要求局長像中央一樣做什麼打詐國家隊，做這種口號的事情，我只希望警察局要針對治安的部分，當然這不是你來一天就能夠改變的，因為你來的時候臺南的治安，不管是從遠見雜誌也好，還是從臺灣議題聲量也好，都是一個事實，臺南在黑金跟治安這個議題上已經是受臺灣關注了，所以希望局長，我們要拿出一些威嚴，不要再讓這麼多的治安事件發生，好不好？
警察局林國清局長,是，沒問題。
蔡宗豪議員,局長加油！市長，辛苦了！
黃偉哲市長,謝謝。
蔡宗豪議員,就一個要求，今天已經是11月4日了，再2年就是您卸任的日子。
黃偉哲市長,2年再多一點。
蔡宗豪議員,你能不能在2年1個月的時間內，不要再有政治性的治安事件發生？
黃偉哲市長,本來就不應該有，不管任期還有多久。
蔡宗豪議員,可以答應全臺南市民嗎？
黃偉哲市長,你是說不要讓它發生，那你應該把全臺南市這些有治安背景的分子，都應該把他們……
蔡宗豪議員,市長，好好聽我講，我說政治性的治安事件，是尤其是黨內的同志，好不好？有沒有辦法注意一下？
黃偉哲市長,你講的對，但是每個人都沒有辦法替其他人的行為負責，每個人都應該為自己的行為負責。
蔡宗豪議員,是，但你身為大家長，你在甩鍋嗎？
黃偉哲市長,甩鍋？我不懂。
蔡宗豪議員,你要給市民一個保證，我們要安居樂業、安全的城市，不行嗎？
黃偉哲市長,這是我們應該做。
蔡宗豪議員,對，所以請你答應我們市民，這麼簡單的要求有過分嗎？
黃偉哲市長,我答應朋友們，我一定會嚴格來做好治安，但是每一個政治人物心裡面是怎麼想的，包括你現在是怎麼想的，我都不敢知道。
蔡宗豪議員,市長，政治人物會有所謂的開槍等等的事件，很多都跟重大的利益有關，不管是光電等等這些重大的利益，不要再讓你們黨內的同志，甚至是藍、綠、白，我希望市長針對這件事情要來做一個嚴格的把關，好不好？
黃偉哲市長,沒錯。
蔡宗豪議員,不要有官商勾結的事情再發生，不要有局長再被抓去關，可以嗎？
黃偉哲市長,不應該有。
蔡宗豪議員,謝謝市長，請坐。接下來，我要討論的議題是臺南市最近新剪綵的這個停車場，市長，你有沒有印象我們什麼時候去剪綵的？
黃偉哲市長,剪綵？
蔡宗豪議員,正生公園(體三)地下停車場，位於永華國民運動中心北側。
交通局王銘德局長,7月。
黃偉哲市長,那個時候是。
蔡宗豪議員,開幕剪綵，市長，這個要感謝中央撥了8.3億給臺南市。
黃偉哲市長,我們有自備款。
蔡宗豪議員,當然有，總工程經費8.3億，裡面的金額大部分是中央撥下來的前瞻預算，這要感謝中央，市長，您自從開幕去了一次之後，後面還有再去過這個停車場嗎？
黃偉哲市長,我私下有去過一次。
蔡宗豪議員,那你覺得怎麼樣？
黃偉哲市長,還是有很多該加強的地方。
蔡宗豪議員,譬如什麼地方？
黃偉哲市長,譬如地下二層，它的整個工程過去延宕滿久的，現在也還在保固期，還有一樓的公園，我覺得有些髒亂的地方還是要整理得更妥善一點。
蔡宗豪議員,好，我們的目標都是希望把它可以做到最好的一面，尤其現在臺灣設計展的主要停車場在美術館之外就是在正生，還有水萍塭跟海安路都有接駁的服務，但是我這幾天真的是接到滿多訊息的，我們花了8.3億，這樣的品質要8億嗎？停車場的路面不平，而且才剛完工。
交通局王銘德局長,跟議座報告，這個案子還是……
蔡宗豪議員,局長，我還沒有問你，我一下，我圖面還沒有Show完。市長，你說你有去地下二樓，你沒有感覺到你的車子很晃嗎？
黃偉哲市長,沒有。
蔡宗豪議員,地下停車場的路面完全不平，2024年臺南市的工程品質是這樣子的，你是在跟我「裝痟的」（臺），8億做成這樣？
黃偉哲市長,這樣沒有人把任何人「裝痟的」（臺）工程品質不當，本來就應該要去改善。
蔡宗豪議員,對，但是你們已經開幕了，已經歡迎大家來看了，結果完工的品質是這樣子的，Hello，現在那麼多人去那邊停車，廠商如果甩鍋怎麼辦？所以這個是因為最近車流量很多，大家停一停就變這樣，會不會這樣解釋？我不知道，但是你們不要讓人家覺得臺南市的工程好像很好混水摸魚，8億耶！市長，你有去停過臺南市一些百貨公司的地下停車場吧？你有看過這種品質嗎？
黃偉哲市長,我沒有去百貨公司。
蔡宗豪議員,你沒有去百貨公司，你跑攤時沒有去過晶英酒店、你跑攤時沒有去過南紡夢時代裡面的二樓？
黃偉哲市長,我在一樓就下車了。
蔡宗豪議員,OK，那你可能不知道我們停地下室的人的狀況，這是新建好的樣子，而且還要8億？
黃偉哲市長,我會請交通局針對這個施工品質要做最高標準的檢驗，我不知道當初他們是怎麼驗收完成。
交通局王銘德局長,報告議座，這個我們列為驗收缺失的改善項目，為了要因應設計展，在大範圍的停車格位其實停車狀況是良好的，所以我們要增加停車供給範圍。
蔡宗豪議員,現在B2幾乎所有的路面都是像我講的這樣，我跟大家講，講難聽一點，我開車下去地下室時，我真的會以為這是臺灣設計展番外篇，帶你來到月球表面，晃、晃、晃。
交通局王銘德局長,報告議座，這個地下停車場因為開挖的面積非常的大，那當初這個地方地下水的水位也非常的高，所以在施工過程當中為了止水的部分，其實花了很多的心力，那當然我們沒有在推卸責任，廠商是務必要把這一些漏水的問題來做改善，否則我們會在合約裡面來處理，這個部分，我們會針對施工品質來檢討，因為這個案子還沒有驗收完成，還在驗收階段。
蔡宗豪議員,好，我相信局長的專業，也要給大家時間來做改善，而且現在臺灣設計展還在進行當中，文化局局長，設計展到10日吧？OK，我們給貴市府一個月的時間，從這個月10日開始算，到下個月12月10，能不能改善完成？
交通局王銘德局長,完成工程的改善，或許有一些可能。
黃偉哲市長,到年底好不好？因為年底還有很多活動，我們把時間算得充裕一點。
蔡宗豪議員,可以，市長說到年底12月31日，局長有困難要講。
交通局王銘德局長,我們積極來處理。
蔡宗豪議員,就是要求你們要來限期改善，謝謝局長，請坐。接下來，市長，有一件事情我想要稱讚你一下，針對親子樂活的部分，現在臺灣其實是一個很進步的國家，不管是在同婚也好還是任何議題上都非常前衛，所以我有看到你在生育獎勵金上有這樣很棒的補助，而且同志家庭收養嬰兒也有被納入生育獎勵金的範疇內，市長，你知道這個吧？
黃偉哲市長,我知道，我只是要說，如果你的重點是在生育獎勵金的提高，我覺得那個一點用處都沒有。
蔡宗豪議員,不是，你可能要聽我稍微跟你敘述一下我的想法，我覺得這是一個很棒的議題，因為其實真的會去做領養的族群，可能就像圖片上面放的一樣，就是男性跟男性的同志家庭，因為女性現在可能有一些精子銀行，所以不會有期限的問題，就是延長申請期限的問題，今天男性的同性家庭，可能要去領養嬰兒時，沒有辦法一定可以找得到180天以內的，其實像苗栗、新竹其他縣市，他們針對生育獎勵金申請期限都是超過180天，所以這個議題，希望市長我們要做就要做到位，這個生育獎勵金當初出來的時候，有很多同志朋友都覺得很棒，但是後來跟他們一起研討，發現有點可惜，美中不足。
