speaker,content
主席沈震東議員,臺南市政府黃偉哲黃市長、方秘書長、各局處首長、新聞媒體、各位女士、先生，以及本會各位同仁、電視機前關心臺南市政的好朋友，大家早安，大家好。今天是5月24日星期五，也是本次定期會第9次會議，上午議程為市政總質詢。今日議員質詢的順序為余柷青議員、陳碧玉議員、林燕祝議員，因手語翻譯的關係，原則上每50分鐘休息5至10分鐘。首先請余柷青議員質詢，時間50分鐘。余議員請。
余柷青議員,謝謝主席。2024年5月24日早上9點30分，今天是余柷青第4屆第3次定期會總質詢。
余柷青議員,我們從小說起，每一個小孩、每一個寶貝，從出生到慢慢長大，都需要備受關懷地去照顧他，其實疫情過後有很多小孩子被發現需要做早期治療，慢飛天使在臺南市也有很多通報個案。在第3次定期會議的匯報內容裡面，社會局的個案管理其實都做得很詳細，服務的個案也很多，謝謝社會局。
社會局盧禹璁局長,謝謝議員。
余柷青議員,"可是在業務報告時我有提議，這是六都的比較表，臺南市限定做一次早療補助675元，交通費補助上限是10次，等於就算單獨申請675元，也只能申請6次，就不能再申請其他交通費用，因為兩者擇一，以4,000元為上限。我的意思是，社會局的美意是讓人家多次參與早療，治癒機率就會比較高一點，就像復健一樣，每做一次都會有一些進步，可是局長知道嗎？上次市長也有說到，外面早療費用其實是很高的，一次大概1,500以上。"
社會局盧禹璁局長,對，差不多。
余柷青議員,"補助上限，一般戶療育補助加就診交通費4,000元，低收入戶是6,000元，社會局上次好像有提到需要修正，對不對？"
社會局盧禹璁局長,沒錯，我們在研議中。
余柷青議員,你們還在研議中？
社會局盧禹璁局長,對，應該會修正。
余柷青議員,我想請社會局解除單次補助金額的限制。
社會局盧禹璁局長,在總量沒有變的狀況下，我們會解除交通跟療育費用的限制。
余柷青議員,第4屆 第3次定期會 市政總質詢 355可是總量沒有變，一樣服務這些個案，後續增加的個案呢？
社會局盧禹璁局長,"我說的總量是低收6,000元、一般4,000元，總量的錢沒有變。"
余柷青議員,所以會研議解除675元跟200元限制，讓大家更有意願去參與早期治癒？
社會局盧禹璁局長,是。
余柷青議員,謝謝局長。花蓮縣政府衛生局把衛福部的定期發展檢核，還有接受轉介服務、運用早療資源的圖片秀出來，做在地縣市需要早療孩子的宣導。局長，通常小朋友出生到發育的黃金期間是0到3歲？
社會局盧禹璁局長,0到3歲。
余柷青議員,很多人的觀念都停留在孩子只是長得比較慢、比較不會說話而已，或是小肌肉不夠發達，認為只是發育慢，應該長大就會好了，或是覺得早療費用太貴了，算了，自己教好了，一次都要幾千元以上。大部分都是聽人家講，社會局這邊的早療資源，我個人覺得是不足的，這是衛福部社會及家庭署官網上的發展連續表，局長你看，這邊的一半就是治癒的黃金期0到3歲，看圖說故事，很清楚，流程其實也很清楚，可是又有多少人能夠依照這個下去申請？如果大家都看得懂圖表，其實不用局處、不用民意代表去做轉介協助了。局長對這個有什麼看法嗎？
社會局盧禹璁局長,我們想更努力，讓這個表更完整，譬如出去宣導，或是在醫院端，孩子在醫院端出生，醫院端的護理人員可以跟爸爸、媽媽做早療資源的說明。
