speaker,content
主席黃麗招議員,會議開始。臺南市政府黃偉哲市長、方秘書長、各局處首長、新聞媒體各位女士先生、本會各位同仁以及電視機前關心臺南市政的朋友，大家早安，大家好。今天是 6 月13 日星期二，也是本次定期會第 16 次會，上午議程為市政總質詢，議員質詢的順序為鄭佳欣議員、蔡蘇秋金議員、吳禹寰議員。因為手語翻譯的關係，原則上每 50 分鐘休息5 至 10 分鐘，首先請鄭佳欣議員質詢，時間 50 分鐘，鄭議員請。
鄭佳欣議員,謝謝主席，辛苦了。感謝電視機前所有的鄉親以及媒體記者，還有關心這次市政總質詢的朋友，感謝黃偉哲市長以及所帶領的各局處首長，大家早。首先，我要向所有在電視機前觀看佳欣市政總質詢的市民說聲謝謝，感恩。感謝你們去年對我的支持和栽培，今天才有這個機會繼續為民服務，佳欣會更加努力為地方來發聲，監督市府，謝謝你們。
鄭佳欣議員,繼續市政總質詢。今天我會針對 10 個議題來跟所有的局處進行討論，待會兒麻煩局長，我如果沒有請你站起來，就不用站起來，先聽我講完，然後我再發問，謝謝。首先，我要繼續關心從我第 1 屆當選議員時就開始關心的議題。整個臺南市 37 個區域，每個區域都有消防分隊，唯獨龍崎區有欠缺，我不管是在市政總質詢也好，自由發言或業務報告，都會將它提出來問局長。也感謝局長，每次我問完他，我們都會一起努力來尋找腹地。目前仁德區有文賢、仁德分隊，歸仁區有保西和歸仁分隊，關廟區有關廟分隊，就是龍崎沒有。這件事我從 2020 年一直關心到現在，可以從我的 ppt 看到，原本是長髮，等到都已經變成短髮了。局長，我知道你很辛苦，我想要了解，我們曾去看了幾個地方，目前的情況是基於找不到地方的原因或是怎麼了？龍崎救護站目前的場域，因為是私人的土地，再加上地形也不適合，從圖片可以看出來，裡面真的是非常老舊，這對消防人員來說也是很辛苦。我有一個很好的建議，也曾經跟局長討論過，我找到一個地方，目前龍船派出所有 973 平方公尺，是丙種的建築用地，我先請問一下警察局局長，消防局長先請坐。局長，我想也要徵求你的同意，因為畢竟是龍船派出所，假設派出所要跟消防局一起來做分駐所的地點，你是否贊同，你認為呢？
警察局廖宗山局長,這個我贊成，之前消防局局長有找我商量過，這個地點應該是可以。
鄭佳欣議員,所以局長你是贊同的，好，謝謝局長，你請坐。李局長，這個腹地應該是可以了，經過這麼多年，我相信你也很努力，我時常在跟你講這個。
消防局李明峯局長,鄭議員，我們要很感謝廖局長，他就是很大器的一下子就說 OK，所以我們現在發函給警察局要來辦會勘，之後看那邊是不是哪裡可以再增建車庫，我再跟市長報告，然後完成這件事。
鄭佳欣議員,麻煩局長，我們一同來安排一個會勘，可不可以？等我總質詢以後，再請你們發個文給我，辛苦了，謝謝局長。市長，您認為呢？臺南市 37 個區，唯獨龍崎區沒有消防分隊，我們目前看到一個非常好的地方。
黃偉哲市長,現有的消防隊。
鄭佳欣議員,這地方目前是龍崎的龍船派出所。
黃偉哲市長,私人土地然後面積又狹小。
鄭佳欣議員,私人土地、面積狹小的是龍崎救護分隊，那邊不太適合，所以就找尋到了目前的龍船派出所；這裡是丙種建築用地，占地大概 973 平方公尺。如果可以將龍崎派出所和龍崎消防分隊結合為一個駐所，相信對整個新豐區來講是非常棒的，市長是不是也可以支持，提撥經費，進行增建或者看要如何規劃，讓龍崎派出所和消防分隊可以結合為一個駐所。
黃偉哲市長,對，龍崎面積很大，但是平地很少，公有的平地更少，所以感謝「警消一家」能夠體現在這邊。第一是樂觀其成；第二會積極籌備必要的車庫或是必要的空間，把它籌辦起來，讓龍崎地區的民眾，如果碰到意外時，在第一時間都可以處理。
鄭佳欣議員,我相信不僅龍崎區的鄉親好朋友可以受惠，甚至也可以幫忙到高雄市阿蓮區那邊，因為畢竟龍崎……
黃偉哲市長,隔壁的關廟區和其他周邊地區也可以幫忙到。
鄭佳欣議員,對，謝謝市長的支持，也感謝李局長還有廖局長，謝謝你們。再來這個議題，市長，你也是聽我提過好幾次了，我從首次當議員說到現在，今年已經邁入第 5 年，將近快要滿 5 年。市場處有沒有派人來備詢？局長，我知道陳豪吉處長今天好像有公差，可不可以請副處長？因為局長你剛來沒有多久，可能有些業務還不是很清楚，所以待會兒我會請市場處的副處長起來了解。這個地方我去會勘好多次，甚至也有和其他議員一同去會勘，畢竟歸仁零售市場，再怎麼講也是歸仁區市中心的一個亮點，一個市場如果要「好」，什麼很重要？副處長，我可以問你嗎？一個市場要好，你覺得最重要的是什麼？
經濟發展局臺南市市場處顏副惠結處長,良好的購物環境，有很好的產品可以銷售。
鄭佳欣議員,良好的環境。你知道這個地方很臭嗎？我很感謝市長的支持，在去年完成耐震補強，補強的時候我有提到，市場的水溝完全不通，整個味道臭得要死。每次去會勘，甚至都要戴口罩，我記得上個月才又跟陳豪吉處長還有相關局處去會勘而已，包括公所的人員也有到場，我們站在那邊，不到 1 分鐘就感到非常臭，整個市場周圍水溝阻塞，知道為什麼嗎？因為附近民眾住戶排放糞便、尿液的排水管線，與市場的管線接在一起，你覺得這樣是正確的嗎？攤商或許可能因為生意好也要在那裡洗東西，我不曉得目前排放這個油垢的東西，是否有請人來分類，整個水溝臭得要死，從 ppt 上可以看到，水溝裡面什麼東西都有，不管是噁心的食物、糞便、尿液這些，全部都在市場周圍。我說真的，這個已經講了很多年，之前問你們的時候，你們說 1 年清 1 次，你認為 1 年清 1 次夠嗎？
鄭佳欣議員,我也很感謝你們，5 月 28 日有去清理，重點是去清理的時候，整個水溝都已經阻塞了，再怎麼清理，污泥就是這麼多、這麼厚，即便 1 個月清 2 次也是一樣，你認為要怎麼解決？之前一直跟你們講，我們一定要改善排水的問題。
經濟發展局臺南市市場處顏副惠結處長,是，向議員報告，分短期和長期，短期就是目前，在 5 月 15 日已經……
鄭佳欣議員,我知道，每次問每次都回答短期跟長期，這已經講了快要 5 年了，到現在怎麼可能連個排水工程都沒有辦法來施作？甚至做耐震補強的時候，我就提過水溝做得這麼小、這麼窄，不到 40 公分怎麼可能會通暢？而且所有的東西都塞在那裡，你認為這樣是對的嗎？
經濟發展局臺南市市場處顏副惠結處長,塞在那裡當然不對，市場處做得不夠的地方，現在已經每週請……
鄭佳欣議員,所以當初也有跟你們提過，請你們編列預算，一定要把水溝，就是排水工程全部一次澈底重新做，因為如果沒有重做，根本沒辦法解決問題。市場裡面 170 幾個攤商所排放的汙水、廢水，以及鄰近住戶排放的糞便、尿液，全部都跟市場的管線接在一起。
經濟發展局臺南市市場處顏副惠結處長,是，報告議員，鄰近住戶的生活汙水會排除掉，基本上就是雨汙要分流，今年我們會找建築師規劃……
鄭佳欣議員,我問你們，你們說 1 個月要來清 1 次，你認為 1 個月清 1 次，就有辦法解決汙泥的問題嗎？加上最近臺南市缺水缺得這麼嚴重，一直清理要耗用很大的水量，這樣也不對，不是長久之計。拜託一下，市長，我可以麻煩市長一定要編列預算，來幫忙整頓這個排水的問題，排水沒有解決，問題就沒有辦法解決。
黃偉哲市長,如果是當初設計的問題，排水管本身是不通的，基本上設計就錯誤了。
